entry_time,exit_time,direction,entry_price,exit_price,pnl_pct,win,volume_ratio,returns_5m,returns_10m,returns_30m,volatility_20,high_low_range,price_position,hour,minutes_from_open,minutes_to_close,day_of_week,price_vs_sma20,trend_strength
2024-03-28 14:35:00+00:00,2024-03-28 14:47:00+00:00,short,523.37,523.2719,0.018743909662388702,1,2.909419937598453,0.00026756875561417814,0.00040121561258188443,-0.0001910329149712453,0.00014251605560279166,0.000267497181726095,0.8571428571429731,14.0,305.0,85.0,3.0,0.0004365357044898928,-0.0002612796793093345
2024-03-28 15:07:00+00:00,2024-03-28 15:13:00+00:00,long,523.25,523.34,0.017200191113242447,1,1.3718036901615804,-0.0002101803729745999,-0.00030568770180161575,-0.0003534345238662695,0.00016079397882859557,0.00044911610129004043,0.31914893617038775,15.0,337.0,53.0,3.0,-0.0003104816887160069,0.0002066063301832114
2024-03-28 15:36:00+00:00,2024-03-28 15:48:00+00:00,long,523.415,523.5,0.01623950402644958,1,0.5701142560766698,-0.0005058433596554224,-0.0002769501107799943,3.8212057814845934e-05,9.834845950056833e-05,0.00020060563797372677,0.42857142857096453,15.0,366.0,24.0,3.0,-0.00024806851561667945,0.00019120067966962764
2024-03-28 16:29:00+00:00,2024-03-28 16:37:00+00:00,short,523.47,523.26,0.040116912143972616,1,0.5277119580096102,0.0004969323980810181,0.00043000888685029715,-0.0002291869592619955,0.00014149366890058092,0.0002483427894626157,1.0,16.0,419.0,-29.0,3.0,0.00028530306832223913,-0.00015451042804102332
2024-03-28 16:59:00+00:00,2024-03-28 17:02:00+00:00,short,523.35,523.22,0.024839973249257685,1,1.1816064931819503,7.643652901734299e-05,0.00028669724770646887,-0.00022923949796549437,0.00013752501637934693,0.0003630457628738981,0.8947368421053892,16.0,449.0,-59.0,3.0,0.0002051916124917316,-4.4713393511554e-05
2024-03-28 17:05:00+00:00,2024-03-28 17:26:00+00:00,short,523.44,523.16,0.05349228182792709,1,1.2334428892301055,0.0004395940444563706,0.0003057636447028056,0.0005162758790213662,0.0001689041857862905,0.00038208772734228463,1.0,17.0,455.0,-65.0,3.0,0.00034574650529006534,8.166193415008001e-06
2024-03-28 17:30:00+00:00,2024-03-28 17:33:00+00:00,long,523.005,523.1099,0.020057169625542492,1,0.9855293071624723,-0.000250412894543639,-0.0003153850564825422,-0.00039181208310246074,0.0001599515870267525,0.0002485635892582202,0.038461538461504824,17.0,480.0,-90.0,3.0,-0.0002337576408386342,-0.000167164630458908
2024-03-28 17:38:00+00:00,2024-03-28 17:53:00+00:00,short,523.26,523.31,-0.009555479111722498,0,1.3862177804430527,0.00028693779261290686,0.00040340388758997037,-0.0002865822204389801,0.00014941926261448655,0.0001891984864119801,0.8989898989899222,17.0,488.0,-98.0,3.0,0.00028658403708650443,-0.00015692703729735537
2024-03-28 18:01:00+00:00,2024-03-28 18:05:00+00:00,long,523.165,523.355,0.03631741420011547,1,0.9445039867739163,-0.0004298897571600735,-0.00035349192700884213,0.00020074178870488346,0.00013489287674974562,0.00045874628463297263,0.31249999999970396,18.0,511.0,-121.0,3.0,-0.0003425087788774302,0.00024329486846101167
2024-03-28 18:40:00+00:00,2024-03-28 18:47:00+00:00,long,523.35,523.32,-0.005732301519056904,0,1.9649587188138817,-0.00022923949796549437,-0.00019104021396509907,-0.0004392833950876973,8.316875356981484e-05,0.00021973822489731364,0.3913043478266887,18.0,550.0,-160.0,3.0,-0.00018100286783849357,3.063072321487989e-05
2024-03-28 19:38:00+00:00,2024-03-28 19:51:00+00:00,long,523.935,523.99,0.010497485375116078,1,1.0412874774895744,-0.0009629318892535599,-0.0008869182137837273,0.0001429771040015737,0.0002628955408388903,0.0006012196169373198,0.19047619047598424,19.0,608.0,-218.0,3.0,-0.0006663750056102862,0.00040816648811636396
2024-04-01 16:55:00+00:00,2024-04-01 17:27:00+00:00,long,521.9901,521.52,-0.0900591792832861,0,0.8772674822185457,-0.0003445238140834528,-0.0004205207218479501,0.00034514478450020647,0.00010869330564619326,0.00024674797472204094,0.3889751552790892,16.0,445.0,-55.0,0.0,-0.00023404926488041123,0.0002771397848452251
2024-04-01 18:56:00+00:00,2024-04-01 19:11:00+00:00,long,521.92,521.99,0.013412017167402368,1,1.0432213810116695,-0.0002681684097612935,-0.00019156354162674916,-9.57909458398909e-05,0.00012229588325475083,0.00031614040465986613,0.0,18.0,566.0,-176.0,0.0,-0.00021397168026394115,0.0002450183235293075
2024-04-01 19:23:00+00:00,2024-04-01 19:46:00+00:00,long,521.86,521.975,0.02203656152990341,1,0.4312082269316729,-0.00011515172533116402,-0.00037352386242817115,-0.00034480116466162336,0.00019279411970708993,0.00027785229755103246,0.1724137931033131,19.0,593.0,-203.0,0.0,-0.00040437977496600203,0.00011108724495925186
2024-04-02 13:59:00+00:00,2024-04-02 14:06:00+00:00,short,517.6,517.4351,0.031858578052545994,1,0.6648687348738739,0.00044455612037808123,0.0006987104210707251,-0.00871397108110683,0.00024582063890905446,0.0006182380216384274,0.9375000000000666,13.0,269.0,121.0,1.0,0.000587555219345787,-0.003986153634671143
2024-04-02 14:43:00+00:00,2024-04-02 15:05:00+00:00,short,517.57,517.06,0.09853739590781618,1,1.0389720752733629,0.00019324791775376937,0.0010444268224283348,0.0019067530028940016,0.0002745123545250653,0.0005409896245917899,0.7857142857144597,14.0,313.0,77.0,1.0,0.0005293292519577481,0.0001476238847813184
2024-04-02 15:07:00+00:00,2024-04-02 15:24:00+00:00,short,517.26,517.59,-0.06379770328268641,0,0.6853785221996171,0.0004254989942751308,0.0006577420103692777,-0.00015463718251063074,0.00012485743653301135,0.00027065692301741167,0.8571428571429731,15.0,337.0,53.0,1.0,0.00040135190919098057,-0.0002316133488550373
2024-04-02 15:39:00+00:00,2024-04-02 15:43:00+00:00,long,517.425,517.5799,0.02993670580277996,1,2.098444466313795,-0.0004443113656779074,-0.0003767242378579505,0.00037700829418230164,0.00014974243221880972,0.000299560322752037,0.12903225806442148,15.0,369.0,21.0,1.0,-0.0004270292413128715,0.00046622681069658054
2024-04-02 18:36:00+00:00,2024-04-02 18:40:00+00:00,long,517.8,517.96,0.03089996137506379,1,1.3015055630816919,-0.00046328468844103465,-0.00025099916977200376,9.657170449051122e-05,0.00015525014343371852,0.00032831208961002853,0.0,18.0,546.0,-156.0,1.0,-0.00031114302083962305,0.00017187639845069202
2024-04-03 13:58:00+00:00,2024-04-03 14:34:00+00:00,long,518.275,520.46,0.42159085427622145,1,1.033354870360219,-0.0003375446041085084,-0.000318262479747089,-0.00110822010214906,0.00017987366560729114,0.00027012686315177535,0.3571428571425671,13.0,268.0,122.0,2.0,-0.00029734053341729026,-0.00016844980055719574
2024-04-03 15:45:00+00:00,2024-04-03 16:09:00+00:00,long,520.66,520.08,-0.11139707294586243,0,0.9951002835181272,-0.0002304235953761724,-0.00024002227406705323,-0.00032716984262071147,0.0001274978658583512,0.00021146237467827093,0.09082652134415936,15.0,375.0,15.0,2.0,-0.00028513359516984214,1.821432019845966e-05
2024-04-03 16:19:00+00:00,2024-04-03 16:36:00+00:00,short,520.3599,520.56,-0.038454154518796635,0,0.8912330342840347,0.0004997115939242569,0.0005381864328564134,-0.0005859813891848642,0.00022377212076110534,0.00046121924460360816,0.9579166666668107,16.0,409.0,-19.0,2.0,0.0006793471010231987,-0.000696062041715947
2024-04-03 17:25:00+00:00,2024-04-03 17:31:00+00:00,short,520.64,520.55,0.017286416717887665,1,1.074182349883144,0.0004804089240761922,0.00036487647903227227,7.683442182093714e-05,0.00016366268519805625,0.0002688998156115288,0.7857142857144597,17.0,475.0,-85.0,2.0,0.0002819440982183674,0.00018372489160419484
2024-04-03 17:39:00+00:00,2024-04-03 17:42:00+00:00,long,520.41,520.595,0.035548894141168574,1,0.6308441581885005,-0.00036304334045988984,-0.00040336521839356987,-0.00013449123885656,0.0001274670525211284,0.0001825483753195121,0.21052631578922174,17.0,489.0,-99.0,2.0,-0.00029106070201930173,0.00010337791233414476
2024-04-03 19:35:00+00:00,2024-04-03 19:54:00+00:00,short,519.15,519.475,-0.06260233073294152,0,1.7867148926567993,0.0010120991058859552,0.001531765813456376,-0.0014425851125215994,0.00022781820707868232,0.0007127034575748908,0.7027027027026694,19.0,605.0,-215.0,2.0,0.0009577689911321413,-0.0013650550407393884
2024-04-04 13:51:00+00:00,2024-04-04 14:00:00+00:00,long,522.8,522.9412,0.027008416220364317,1,0.7668737537752646,-0.00047796577765035764,-0.0007263274590006974,0.006352261790182778,0.00021628557679894938,0.0006120887528692617,0.09374999999990008,13.0,261.0,129.0,3.0,-0.0007582998319141333,0.004117009025551988
2024-04-04 14:19:00+00:00,2024-04-04 14:27:00+00:00,long,522.8,522.805,0.0009563886763652718,1,0.9749764114690384,-0.00020080129277788572,-0.00022948060888861033,-0.0006881260035170866,0.00012151586499470204,0.0003251721499616662,0.3529411764703522,14.0,289.0,101.0,3.0,-0.0001925413445628168,-0.00022369798368475133
2024-04-04 15:08:00+00:00,2024-04-04 15:23:00+00:00,long,522.6216,522.55,-0.01370016088121373,0,0.5850963392417856,-0.00026474864182424174,-0.00020737283109839577,-0.00011173184357538002,0.0001307529821593671,0.0002487459377874842,0.08923076923023646,15.0,338.0,52.0,3.0,-0.00023191135878436117,-6.485368952935616e-05
2024-04-04 16:33:00+00:00,2024-04-04 16:36:00+00:00,long,523.41,523.49,0.015284385090086339,1,0.32546647844924964,-0.000153011489615551,-0.0002103071114174515,0.0002484329613208214,9.12609576440453e-05,0.00021016029498865832,0.0,16.0,423.0,-33.0,3.0,-0.000190397627321878,0.00021508143543369788
2024-04-04 16:40:00+00:00,2024-04-04 16:41:00+00:00,short,523.57,523.495,0.014324732127513062,1,0.6660079521401376,0.000200586476650777,0.00014326784401008652,-0.0002864125868784484,8.633767907693086e-05,0.00013369749985684822,0.8571428571430891,16.0,430.0,-40.0,3.0,0.00014916180701683043,6.555449763243219e-05
2024-04-05 13:30:00+00:00,2024-04-05 13:39:00+00:00,short,514.36,514.21,0.029162454312148256,1,0.7827582807447279,0.0020162664978327083,0.0012068361427959307,0.0010314695521864703,0.0007613366846379631,0.0010304067190294204,0.6603773584906429,13.0,240.0,150.0,4.0,0.0016027181841804076,-0.0008985915570778229
2024-04-05 14:07:00+00:00,2024-04-05 14:17:00+00:00,long,515.16,515.9,0.14364469291094917,1,2.0438616741724815,-0.0008533747090768706,-0.0021307093325069193,0.001555330896648277,0.0004982538649461423,0.0014364469291094206,0.2297297297296716,14.0,277.0,113.0,4.0,-0.001309041985789078,0.0017471739299235673
2024-04-05 15:15:00+00:00,2024-04-05 15:20:00+00:00,long,516.84,517.1412,0.05827722312514716,1,0.9391950843918588,-0.0013139588808160907,-0.0008517620803873971,0.0007454666911927976,0.00032880292633458944,0.0007739339060445998,0.1250000000001421,15.0,345.0,45.0,4.0,-0.0013071854000247564,0.0014472473809255969
2024-04-05 16:31:00+00:00,2024-04-05 16:38:00+00:00,long,519.27,519.54,0.05199607140793372,1,1.6354834994297751,-0.0008274004233213006,-0.00042349227126614597,-0.0003080299559131694,0.00030240013911420944,0.0006547653436555777,0.08823529411755855,16.0,421.0,-31.0,4.0,-0.0008219594499618554,0.0004852447239890862
2024-04-05 18:28:00+00:00,2024-04-05 18:36:00+00:00,long,518.055,518.44,0.0743164335833324,1,0.7792431747844603,-0.0012049818770725196,-0.0011857250274741604,0.00024134535554987124,0.0004222749030589629,0.0010037544276186542,0.06730769230763345,18.0,538.0,-148.0,4.0,-0.0011429914261087875,0.0004105625901463186
2024-04-08 14:03:00+00:00,2024-04-08 14:09:00+00:00,long,518.37,518.635,0.051121785597163516,1,1.076255321189176,-0.0009443780595922435,-0.0009445706077610971,-0.001271602797526139,0.00031447118551052483,0.0008301020506587734,0.20915640250995646,14.0,273.0,117.0,0.0,-0.0007556548016658238,6.107412374844833e-05
2024-04-08 14:22:00+00:00,2024-04-08 14:42:00+00:00,short,519.0203,519.64,-0.11939802739893146,0,1.154556424738877,0.0005114167574289397,0.0007911532751008199,0.0008008021519267938,0.000362004991233634,0.0008284839725921124,0.6518604651163807,14.0,292.0,98.0,0.0,0.0007120105607042738,-7.753553081071588e-05
2024-04-08 18:24:00+00:00,2024-04-08 18:26:00+00:00,long,518.99,519.32,0.06358504017418554,1,0.7447950660008399,-0.0005392185183045184,-0.0005419131498479723,-5.7608581096824096e-05,0.00020962524634886786,0.0006745794716661161,0.14310197086559112,18.0,534.0,-144.0,0.0,-0.0005419805154504362,0.0003236522657817782
2024-04-09 15:00:00+00:00,2024-04-09 15:14:00+00:00,short,515.645,515.6,0.008726934227998306,1,0.6705204793740004,0.002108597636816034,0.0016219576154310467,-0.0022445603273961723,0.0005428040446101825,0.000465242560288637,0.9799916631928096,15.0,330.0,60.0,1.0,0.0013978243151710292,-0.003481885120965601
2024-04-09 16:51:00+00:00,2024-04-09 17:02:00+00:00,long,517.18,517.0,-0.03480413009009364,0,1.261538057306013,-0.0002126466778790137,-0.0008500444341409397,-0.0004928155227226227,0.00023539209007700107,0.0003673769287289814,0.0,16.0,441.0,-51.0,1.0,-0.0006526153093806087,0.0002889508607376036
2024-04-10 15:28:00+00:00,2024-04-10 15:31:00+00:00,short,514.33,513.99,0.0661054187000576,1,1.058574241435706,0.0007393715341958984,0.001138697213598272,0.00011667023159045442,0.0003391918531664506,0.0005055120253533547,0.7307692307694662,15.0,358.0,32.0,2.0,0.0008411206314876205,-0.000927825030376722
2024-04-10 16:03:00+00:00,2024-04-10 16:08:00+00:00,short,513.5512,513.36,0.03723095185056424,1,1.6426200626153487,0.0005088741257379681,0.0004504013091248815,-0.0005620426591935734,0.00023958710130993216,0.0006425844200150656,0.9430303030301415,16.0,393.0,-3.0,2.0,0.000518337619141379,-0.0006339450693656094
2024-04-10 17:54:00+00:00,2024-04-10 18:07:00+00:00,short,513.23,513.62,-0.07598932252597113,0,0.4452993309938393,0.00021651901732711032,0.0012680947364314132,-0.0032239895900094684,0.00040940724255353854,0.0006235021335462391,0.8125000000001332,17.0,504.0,-114.0,2.0,0.0009059795361210786,-0.0006669925449802136
2024-04-10 18:23:00+00:00,2024-04-10 18:36:00+00:00,long,513.36,513.39,0.005843852267406469,1,1.5527078339019385,-0.0005743154451917087,-0.0017112632233976521,0.0005554743458557887,0.0005544740960873236,0.0008570983325542593,0.45454545454550155,18.0,533.0,-143.0,2.0,-0.001258135375630853,0.0009954088170951868
2024-04-10 18:42:00+00:00,2024-04-10 19:07:00+00:00,short,513.95,513.17,0.15176573596654697,1,0.7788768484788589,0.0010907886791720056,0.001402879800479262,-0.0006999669460051594,0.00031038561474021456,0.0007977429711060767,0.609756097561023,18.0,552.0,-162.0,2.0,0.0009781715670549012,-0.0006104351425184511
2024-04-10 19:33:00+00:00,2024-04-10 19:41:00+00:00,long,513.47,514.16,0.13437980797319504,1,0.7343169467934978,-0.0021764900211819205,-0.0017693141705908966,0.0015223639259240862,0.0004639438957238485,0.000701112041599341,0.16666666666682456,19.0,603.0,-213.0,2.0,-0.0015488661103418009,0.00117340955190403
2024-04-10 20:00:00+00:00,2024-04-11 13:36:00+00:00,long,513.87,514.8098,0.18288672232276149,1,2.856820146145989,-0.0012633133794603957,-0.0010206164523371974,0.00013623978201637854,0.0005058895439636566,0.0011676104851419797,0.28333333333330807,20.0,630.0,-240.0,2.0,-0.0012366710201930095,0.0005368276468198975
2024-04-11 14:00:00+00:00,2024-04-11 14:23:00+00:00,long,514.06,512.8401,-0.23730692915222562,0,1.2588001109799074,-0.00126284704008095,-0.0008357791210714671,-0.002793404461687743,0.0005672979849220647,0.001361708749951456,0.09999999999990256,14.0,270.0,120.0,3.0,-0.0009441724742805283,-0.00017957080118528946
2024-04-11 14:31:00+00:00,2024-04-11 14:51:00+00:00,short,513.29,513.46,-0.033119678933957175,0,2.599864621260162,0.0009555382215289399,0.0010531448074109218,-0.0007689537362390864,0.0005138560789576508,0.0011884120088059649,0.8196721311475227,14.0,301.0,89.0,3.0,0.0011665582828626606,-0.0016790963116646077
2024-04-11 14:59:00+00:00,2024-04-11 15:06:00+00:00,long,513.22,513.53,0.06040294610496488,1,1.7009945926844798,-0.000623125754566245,-0.0005939340830533046,0.0012681194763641823,0.00026953701924621327,0.0005650598184013943,0.275862068965693,14.0,329.0,61.0,3.0,-0.0005776151955666991,0.0008486044505561647
2024-04-11 17:39:00+00:00,2024-04-11 17:43:00+00:00,long,517.21,517.58,0.07153767328551552,1,1.0572600918183748,-0.0006957511649146042,-0.0005796989430154609,0.001297092190343685,0.00030864398183979414,0.00035768836642745776,0.027027027027010417,17.0,489.0,-99.0,3.0,-0.0007177903175310363,0.0016849054082093875
2024-04-11 18:48:00+00:00,2024-04-11 19:03:00+00:00,long,518.94,518.86,-0.015416040390037189,0,0.8976808672600365,-0.0008567825408896113,-0.0008952551477169335,0.0003276982092257352,0.00019067036657371985,0.0004653717192738536,0.3374741200828752,18.0,558.0,-168.0,3.0,-0.0005748033379499224,0.0005855227093621119
2024-04-11 19:07:00+00:00,2024-04-11 19:11:00+00:00,short,519.19,518.93,0.05007800612494284,1,0.751749092228186,0.0009060764959902823,0.00045283309728216814,-0.0003561973525871842,0.00025123182015380694,0.00038521543173028266,0.8000000000002274,19.0,577.0,-187.0,3.0,0.0006081529029629076,-0.000291151364491357
2024-04-11 19:40:00+00:00,2024-04-12 13:45:00+00:00,short,519.06,515.385,0.7080106346087023,1,1.7437906810274508,0.00025051548378396404,0.00019269307846436767,-3.8529706403833686e-05,0.0001910782039542721,0.0003658536585365199,0.684044233806899,19.0,610.0,-220.0,3.0,0.0003369435316194289,4.9726384045538024e-05
2024-04-12 17:15:00+00:00,2024-04-12 17:39:00+00:00,short,511.02,509.63,0.2720050095886606,1,2.437865168085678,0.000979393559507935,0.0009990009990010762,0.00035236081747713754,0.0003324294520833165,0.0010762788149190922,0.8727272727272746,17.0,465.0,-75.0,4.0,0.0008384386826347464,-0.0006431724574923978
2024-04-12 17:42:00+00:00,2024-04-12 17:58:00+00:00,short,510.1817,510.51,-0.06434962288925927,0,1.2683230904354998,0.001347805179638506,0.0015542119005085286,-0.0006822321900770145,0.00026689756084382666,0.000715431384543995,0.8950684931505525,17.0,492.0,-102.0,4.0,0.0010239574894494539,-0.0010939676937149155
2024-04-12 18:01:00+00:00,2024-04-12 18:12:00+00:00,long,510.07,510.87,0.1568412178720502,1,0.9601055505790173,-0.0013509280288197534,-0.0012920723850317062,0.0013447588758994655,0.00038653388648383474,0.0008528241221793132,0.25287356321842086,18.0,511.0,-121.0,4.0,-0.0010699227161403305,0.0007588669125050126
2024-04-12 18:24:00+00:00,2024-04-12 18:42:00+00:00,long,510.5903,510.26,-0.06468983057453803,0,1.0894994119937653,-0.0007782961635106611,-0.0005279332889637223,5.875555730838755e-07,0.00047163206201854464,0.0006854810990338491,0.02942857142865319,18.0,534.0,-144.0,4.0,-0.0008981618710938087,0.0008353623100420174
2024-04-12 19:38:00+00:00,2024-04-12 19:40:00+00:00,long,509.34,509.67,0.06478972788315218,1,1.3106853295378675,-0.0014605408902438333,-0.0005200105964424662,-9.81566187008287e-05,0.00029767486995024834,0.0006577139042683402,0.23880597014918029,19.0,608.0,-218.0,4.0,-0.000768884546519372,8.204004586246012e-05
2024-04-15 15:28:00+00:00,2024-04-15 15:42:00+00:00,short,511.51,511.71,-0.0390999198451647,0,1.1289901985921402,0.0010078376500748387,0.0009392794943545724,0.000301160052879057,0.00028286845635451394,0.000488748998064554,0.7599999999999909,15.0,358.0,32.0,0.0,0.0006790790442372522,-0.0005163669860785213
2024-04-15 16:17:00+00:00,2024-04-15 16:48:00+00:00,long,512.12,510.0,-0.4139654768413714,0,1.1627696808811465,-0.00035135662697627357,-0.00029281433618988384,0.0007034547444115802,0.0001810326811699636,0.0004002968054363058,0.39024390243914614,16.0,407.0,-17.0,0.0,-0.0005295561786817265,0.00042574262649077707
2024-04-15 17:05:00+00:00,2024-04-15 17:12:00+00:00,short,510.205,509.94,0.051939906508169376,1,0.9028463126931731,0.0010300580756552602,0.0008140606916573478,-0.00012738354204633318,0.00032916149026457407,0.0006859987652021558,0.7857142857142974,17.0,455.0,-65.0,0.0,0.0006188988855877631,-0.0007994044821284924
2024-04-15 18:32:00+00:00,2024-04-15 18:42:00+00:00,short,505.69,505.64,0.009887480472225985,1,0.7734460725496368,0.0004946185501741862,0.0012969398160522783,-3.935062374693654e-05,0.00044440449321925084,0.0008305483596670212,0.9761904761904987,18.0,542.0,-152.0,0.0,0.0009162216357751468,-0.0006482778406391917
2024-04-16 14:48:00+00:00,2024-04-16 14:50:00+00:00,short,503.65,503.18,0.09331877295740698,1,1.1315298411451844,0.0013320609169349407,0.0020291263893665867,-0.0020804438280166426,0.00038186669879659597,0.0009133326714980235,0.7391304347825872,14.0,318.0,72.0,1.0,0.0011096286004526998,-0.0014527879379013615
2024-04-16 15:03:00+00:00,2024-04-16 15:13:00+00:00,short,503.61,503.41,0.03971327018923443,1,1.0142832687859764,0.0009540277860593527,0.0004767864592645221,0.0008346747749359285,0.00037347897227007576,0.0006751255932170366,1.0,15.0,333.0,57.0,1.0,0.0007276393379256714,-0.0004882126370704974
2024-04-16 16:37:00+00:00,2024-04-16 16:42:00+00:00,long,504.32,504.6,0.05552030456852375,1,0.8108048246659064,-0.00047566196289838825,-0.000851906884596354,0.0003570436783433273,0.00029445192981398697,0.0005750317258883654,0.20689655172413118,16.0,427.0,-37.0,1.0,-0.0005911200721638698,0.00019612726838182673
2024-04-16 16:48:00+00:00,2024-04-16 16:53:00+00:00,short,504.82,504.66,0.031694465353981904,1,0.9016930473402032,0.0009815099390273474,0.0006739613066919503,0.00041616297734869967,0.0003540282695075599,0.000534844102848504,0.7777777777777544,16.0,438.0,-48.0,1.0,0.0006270222040903923,0.0001062602704171468
2024-04-16 19:16:00+00:00,2024-04-16 19:21:00+00:00,long,504.73,505.23,0.09906286529430819,1,1.4150801102105974,-0.0010489648893637904,-0.001345442314160783,0.0013093419564742526,0.0003853580072146479,0.000772690349295636,0.0,19.0,586.0,-196.0,1.0,-0.0011903077484778418,0.0013587232167059458
2024-04-17 13:51:00+00:00,2024-04-17 14:32:00+00:00,long,505.07,504.19,-0.17423327459560323,0,1.069977486778478,-0.0019267061229732985,-0.000870408102708109,0.0006141532609555966,0.00044135234662679974,0.0012077533807195312,0.016393442622935545,13.0,261.0,129.0,2.0,-0.0013186698459219707,0.0016062595867293514
2024-04-17 17:46:00+00:00,2024-04-17 17:48:00+00:00,long,501.2,501.5928,0.07837190742219224,1,1.464140394802007,-0.0007775274626686812,-0.001054951345277333,-0.0004786215698787677,0.0003816046716239599,0.0005786113328013178,0.44827586206891823,17.0,496.0,-106.0,2.0,-0.0008889935045026849,0.000993582678529563
2024-04-17 18:14:00+00:00,2024-04-17 18:18:00+00:00,long,501.88,502.1,0.04383517972423867,1,0.8383377525169379,-0.0008361536930121538,-0.0011741994546938805,0.00041880128746019096,0.00043237911480898967,0.0009165537578703665,0.06521739130429141,18.0,524.0,-134.0,2.0,-0.0007297114139143694,0.0007006826565690846
2024-04-17 18:40:00+00:00,2024-04-17 18:51:00+00:00,short,502.31,502.88,-0.11347574207163369,0,1.1249791086390697,0.0009963930571332824,0.000936553483182001,0.000318629891466804,0.00037698490389384353,0.000776412972069127,0.7435897435897136,18.0,550.0,-160.0,2.0,0.0008652539996204638,-0.00027542258899808126
2024-04-18 15:29:00+00:00,2024-04-18 15:56:00+00:00,long,503.21,502.84,-0.07352795055741712,0,1.9755165450454901,-0.0015872700938474038,-0.0008141058734760787,-0.0003575756371799743,0.00036795689961397236,0.000914131277200446,0.1521739130434514,15.0,359.0,31.0,3.0,-0.0010597548839531704,0.0006908257923962287
2024-04-18 16:00:00+00:00,2024-04-18 16:17:00+00:00,short,503.24,502.63,0.12121452984659165,1,2.212040333402475,0.0008850525562107414,0.0007755791985681881,0.00035781020156644416,0.00027923351117566363,0.0008173038709164273,0.9027473863360922,16.0,390.0,0.0,3.0,0.000730025434459243,-0.0007842269732121065
2024-04-18 19:32:00+00:00,2024-04-18 19:38:00+00:00,short,500.045,499.9,0.028997390234886122,1,1.6512297939622493,0.00018001620145824404,0.0010934961205111282,0.00043014624972492754,0.00032969957118036345,0.0006599406053454871,0.5606060606060945,19.0,602.0,-212.0,3.0,0.0007545210170457073,0.0002006294393352298
