entry_time,exit_time,direction,entry_price,exit_price,pnl_pct,bars_held
2024-04-09 16:51:00+00:00,2024-04-09 17:02:00+00:00,long,517.18,517.0,-0.03480413009009364,11
2024-04-10 18:23:00+00:00,2024-04-10 18:36:00+00:00,long,513.36,513.39,0.005843852267406469,13
2024-04-10 19:33:00+00:00,2024-04-10 19:41:00+00:00,long,513.47,514.16,0.13437980797319504,8
2024-04-10 20:00:00+00:00,2024-04-11 13:36:00+00:00,long,513.87,514.8098,0.18288672232276149,7
2024-04-11 14:00:00+00:00,2024-04-11 14:23:00+00:00,long,514.06,512.8401,-0.23730692915222562,23
2024-04-11 14:59:00+00:00,2024-04-11 15:06:00+00:00,long,513.22,513.53,0.06040294610496488,7
2024-04-11 17:39:00+00:00,2024-04-11 17:43:00+00:00,long,517.21,517.58,0.07153767328551552,4
2024-04-11 18:48:00+00:00,2024-04-11 19:03:00+00:00,long,518.94,518.86,-0.015416040390037189,15
2024-04-11 19:07:00+00:00,2024-04-11 19:11:00+00:00,short,519.19,518.93,0.05007800612494284,4
2024-04-12 18:01:00+00:00,2024-04-12 18:12:00+00:00,long,510.07,510.87,0.1568412178720502,11
2024-04-12 18:24:00+00:00,2024-04-12 18:42:00+00:00,long,510.5903,510.26,-0.06468983057453803,18
2024-04-12 19:38:00+00:00,2024-04-12 19:40:00+00:00,long,509.34,509.67,0.06478972788315218,2
2024-04-15 16:17:00+00:00,2024-04-15 16:48:00+00:00,long,512.12,510.0,-0.4139654768413714,31
2024-04-16 16:37:00+00:00,2024-04-16 16:42:00+00:00,long,504.32,504.6,0.05552030456852375,5
2024-04-16 19:16:00+00:00,2024-04-16 19:21:00+00:00,long,504.73,505.23,0.09906286529430819,5
2024-04-17 13:51:00+00:00,2024-04-17 14:32:00+00:00,long,505.07,504.19,-0.17423327459560323,41
2024-04-17 17:46:00+00:00,2024-04-17 17:48:00+00:00,long,501.2,501.5928,0.07837190742219224,2
2024-04-17 18:14:00+00:00,2024-04-17 18:18:00+00:00,long,501.88,502.1,0.04383517972423867,4
2024-04-18 15:29:00+00:00,2024-04-18 15:56:00+00:00,long,503.21,502.84,-0.07352795055741712,27
2024-04-19 17:28:00+00:00,2024-04-19 17:42:00+00:00,long,496.83,496.94,0.022140369945455873,14
2024-04-19 19:35:00+00:00,2024-04-19 19:37:00+00:00,long,494.61,495.02,0.08289359293178755,2
2024-04-19 19:40:00+00:00,2024-04-19 19:47:00+00:00,long,494.37,494.71,0.06877439974108945,7
2024-04-22 14:20:00+00:00,2024-04-22 14:37:00+00:00,long,497.1987,496.76,-0.08823434172293698,17
2024-04-22 16:31:00+00:00,2024-04-22 16:37:00+00:00,long,497.41,497.655,0.049255141633652855,6
2024-04-22 18:39:00+00:00,2024-04-22 18:56:00+00:00,long,501.785,501.28,-0.10064071265583063,17
2024-04-23 15:32:00+00:00,2024-04-23 15:35:00+00:00,long,504.52,504.87,0.06937286926187447,3
2024-04-23 16:54:00+00:00,2024-04-23 17:04:00+00:00,long,505.221,505.275,0.010688391812685438,10
2024-04-24 13:55:00+00:00,2024-04-24 14:05:00+00:00,long,506.5817,506.555,-0.005270620711328444,10
2024-04-25 18:24:00+00:00,2024-04-25 18:54:00+00:00,long,503.16,501.98,-0.23451784720566193,30
2024-04-25 19:37:00+00:00,2024-04-25 19:53:00+00:00,long,503.51,503.085,-0.08440745963337326,16
2024-04-26 14:28:00+00:00,2024-04-26 14:32:00+00:00,long,508.3821,508.53,0.029092291014976013,4
2024-04-26 16:00:00+00:00,2024-04-26 16:09:00+00:00,long,508.255,508.56,0.060009247326631154,9
2024-04-26 17:40:00+00:00,2024-04-26 17:45:00+00:00,long,509.41,509.5391,0.025343043913550467,5
2024-04-29 17:54:00+00:00,2024-04-29 18:15:00+00:00,long,510.2001,509.9399,-0.050999598000867064,21
2024-05-01 15:08:00+00:00,2024-05-01 15:22:00+00:00,long,500.975,500.6,-0.07485403463246554,14
2024-05-01 16:40:00+00:00,2024-05-01 16:53:00+00:00,long,500.61,500.6461,0.007211202333157196,13
2024-05-01 19:20:00+00:00,2024-05-01 19:24:00+00:00,long,506.33,506.9701,0.12641952876581986,4
2024-05-02 15:26:00+00:00,2024-05-02 15:41:00+00:00,long,502.47,502.19,-0.05572471988377625,15
2024-05-03 14:01:00+00:00,2024-05-03 14:17:00+00:00,long,510.3,510.05,-0.04899078973152893,16
2024-05-03 19:37:00+00:00,2024-05-03 19:42:00+00:00,short,511.72,511.4799,0.04692019072931597,5
2024-05-06 15:35:00+00:00,2024-05-06 15:36:00+00:00,short,514.29,514.13,0.031110851854010413,1
2024-05-06 16:00:00+00:00,2024-05-06 16:25:00+00:00,long,514.215,514.015,-0.03889423684646509,25
2024-05-06 18:21:00+00:00,2024-05-06 18:22:00+00:00,long,514.98,515.104,0.02407860499438197,1
2024-05-07 13:50:00+00:00,2024-05-07 13:54:00+00:00,long,517.3,517.51,0.04059539918810362,4
2024-05-07 13:57:00+00:00,2024-05-07 14:06:00+00:00,long,517.25,517.32,0.013533107781538156,9
2024-05-07 15:23:00+00:00,2024-05-07 15:31:00+00:00,long,517.9499,518.04,0.01739550485482244,8
2024-05-07 17:40:00+00:00,2024-05-07 18:03:00+00:00,long,518.11,517.31,-0.15440736523133491,23
2024-05-07 19:18:00+00:00,2024-05-07 19:20:00+00:00,long,516.83,517.015,0.03579513573126469,2
2024-05-07 19:40:00+00:00,2024-05-07 19:41:00+00:00,short,517.32,517.154,0.03208845588804632,1
2024-05-08 13:49:00+00:00,2024-05-08 14:05:00+00:00,short,516.2951,516.36,-0.012570330417616127,16
2024-05-08 14:12:00+00:00,2024-05-08 14:17:00+00:00,long,516.09,516.39,0.05812939603555556,5
2024-05-08 15:10:00+00:00,2024-05-08 15:23:00+00:00,long,517.05,517.0,-0.009670244657178362,13
2024-05-08 15:42:00+00:00,2024-05-08 15:51:00+00:00,long,516.875,516.91,0.00677146311971466,9
2024-05-08 16:02:00+00:00,2024-05-08 16:04:00+00:00,short,516.995,516.88,0.022243928858112216,2
2024-05-08 17:42:00+00:00,2024-05-08 18:05:00+00:00,short,516.63,516.94,-0.0600042583667415,23
2024-05-08 18:56:00+00:00,2024-05-08 19:08:00+00:00,long,517.0303,516.9968,-0.006479310787010917,12
2024-05-10 14:00:00+00:00,2024-05-10 14:38:00+00:00,long,521.93,520.94,-0.18968060851070057,38
2024-05-10 15:28:00+00:00,2024-05-10 15:32:00+00:00,short,520.6162,520.43,0.0357653104148703,4
2024-05-10 17:36:00+00:00,2024-05-10 17:38:00+00:00,short,520.315,520.165,0.02882869031262114,2
2024-05-10 19:44:00+00:00,2024-05-13 13:39:00+00:00,long,520.87,521.5494,0.13043561733254716,26
2024-05-13 13:59:00+00:00,2024-05-13 14:10:00+00:00,short,521.695,521.565,0.024918774379667497,11
2024-05-13 14:55:00+00:00,2024-05-13 14:57:00+00:00,long,521.225,521.315,0.017267015204569525,2
2024-05-13 15:02:00+00:00,2024-05-13 15:06:00+00:00,long,521.1,521.21,0.021109192093660134,4
2024-05-13 15:53:00+00:00,2024-05-13 16:14:00+00:00,short,521.04,521.16,-0.023030861354222942,21
2024-05-13 16:37:00+00:00,2024-05-13 16:50:00+00:00,long,521.195,521.2301,0.0067345235468474485,13
2024-05-13 17:39:00+00:00,2024-05-13 17:55:00+00:00,long,520.5599,520.54,-0.003822806943065693,16
2024-05-13 17:58:00+00:00,2024-05-13 18:06:00+00:00,short,520.69,520.4987,0.03673971076841864,8
2024-05-14 13:59:00+00:00,2024-05-14 14:02:00+00:00,long,521.3,521.52,0.04220218684058974,3
2024-05-14 14:56:00+00:00,2024-05-14 15:20:00+00:00,short,521.43,521.71,-0.053698483017861065,24
2024-05-14 16:59:00+00:00,2024-05-14 17:02:00+00:00,short,520.98,520.865,0.02207378402242499,3
2024-05-14 17:05:00+00:00,2024-05-14 17:12:00+00:00,long,520.66,520.77,0.021127031075951486,7
2024-05-14 17:22:00+00:00,2024-05-14 17:50:00+00:00,short,520.85,521.24,-0.07487760391666765,28
2024-05-15 13:49:00+00:00,2024-05-15 13:59:00+00:00,long,525.7111,525.67,-0.007817982157887204,10
2024-05-15 16:27:00+00:00,2024-05-15 16:42:00+00:00,short,527.9997,528.08,-0.01520834197445975,15
2024-05-15 19:10:00+00:00,2024-05-15 19:14:00+00:00,short,529.05,528.89,0.03024288819581944,4
2024-05-16 14:06:00+00:00,2024-05-16 14:10:00+00:00,long,529.965,530.17,0.038681799741469014,4
2024-05-16 16:48:00+00:00,2024-05-16 17:01:00+00:00,short,530.62,530.62,-0.0,13
2024-05-17 14:02:00+00:00,2024-05-17 14:15:00+00:00,short,528.9,528.665,0.04443183966723607,13
2024-05-17 15:52:00+00:00,2024-05-17 16:05:00+00:00,short,528.63,528.72,-0.017025140457405108,13
2024-05-17 17:16:00+00:00,2024-05-17 17:26:00+00:00,long,528.685,528.68,-0.0009457427390557882,10
2024-05-17 17:39:00+00:00,2024-05-17 17:46:00+00:00,short,528.825,528.71,0.021746324398430605,7
2024-05-17 18:48:00+00:00,2024-05-17 19:10:00+00:00,short,528.205,528.79,-0.11075245406610978,22
2024-05-17 19:43:00+00:00,2024-05-17 19:50:00+00:00,long,529.005,529.09,0.016067901059546585,7
2024-05-20 15:16:00+00:00,2024-05-20 15:39:00+00:00,long,531.05,531.37,0.06025797947464273,23
2024-05-20 16:02:00+00:00,2024-05-20 16:09:00+00:00,short,531.13,531.075,0.01035528025152832,7
2024-05-20 16:38:00+00:00,2024-05-20 17:01:00+00:00,short,530.97,531.09,-0.022600146900964013,23
2024-05-20 17:20:00+00:00,2024-05-20 17:43:00+00:00,long,530.96,530.3907,-0.10722088292903775,23
2024-05-20 18:26:00+00:00,2024-05-20 18:47:00+00:00,short,530.07,530.235,-0.031127964231125738,21
2024-05-20 18:51:00+00:00,2024-05-20 19:08:00+00:00,long,530.09,530.04,-0.00943236054256058,17
2024-05-21 14:54:00+00:00,2024-05-21 14:59:00+00:00,long,530.235,530.36,0.023574452836938597,5
2024-05-21 19:00:00+00:00,2024-05-21 19:07:00+00:00,short,530.46,530.345,0.02167929721373918,7
2024-05-22 15:22:00+00:00,2024-05-22 15:59:00+00:00,long,531.0786,530.71,-0.0694059222118959,37
2024-05-22 16:32:00+00:00,2024-05-22 16:35:00+00:00,long,530.86,530.995,0.025430433635986738,3
2024-05-22 18:47:00+00:00,2024-05-22 19:15:00+00:00,short,528.38,528.63,-0.047314432794576256,28
2024-05-22 19:18:00+00:00,2024-05-22 19:23:00+00:00,long,528.47,528.6285,0.02999224175450621,5
2024-05-23 13:50:00+00:00,2024-05-23 14:00:00+00:00,long,530.53,530.41,-0.022618890543424364,10
2024-05-23 14:10:00+00:00,2024-05-23 14:18:00+00:00,short,530.71,530.45,0.048990974355112016,8
2024-05-23 14:37:00+00:00,2024-05-23 14:43:00+00:00,short,530.66,530.43,0.04334225304338801,6
2024-05-24 13:50:00+00:00,2024-05-24 14:13:00+00:00,long,527.0891,527.77,0.12918119536144967,23
2024-05-24 14:43:00+00:00,2024-05-24 15:20:00+00:00,long,528.14,529.905,0.33419169159691897,37
2024-05-24 15:29:00+00:00,2024-05-24 15:32:00+00:00,long,529.7,529.955,0.048140456862366676,3
2024-05-24 15:36:00+00:00,2024-05-24 15:43:00+00:00,long,529.535,529.58,0.008498021849367987,7
2024-05-24 16:53:00+00:00,2024-05-24 17:00:00+00:00,short,529.6797,529.44,0.04525376373682999,7
2024-05-24 17:15:00+00:00,2024-05-24 17:30:00+00:00,short,529.57,529.5701,-1.8883244901068963e-05,15
2024-05-24 17:55:00+00:00,2024-05-24 18:14:00+00:00,short,529.615,529.87,-0.048148183114138376,19
2024-05-24 18:21:00+00:00,2024-05-24 18:38:00+00:00,long,529.71,529.49,-0.04153215910592811,17
2024-05-28 14:37:00+00:00,2024-05-28 14:56:00+00:00,long,529.31,529.78,0.08879484612043242,19
2024-05-28 16:07:00+00:00,2024-05-28 16:10:00+00:00,long,529.8401,529.985,0.027347873443339665,3
2024-05-28 18:55:00+00:00,2024-05-28 19:12:00+00:00,short,527.84,528.25,-0.07767505304636657,17
2024-05-28 19:49:00+00:00,2024-05-28 19:50:00+00:00,long,528.48,528.7,0.041628822282779865,1
2024-05-29 13:50:00+00:00,2024-05-29 14:03:00+00:00,short,526.08,526.17,-0.017107664233551034,13
2024-05-29 16:19:00+00:00,2024-05-29 16:43:00+00:00,short,526.469,526.855,-0.07331865693895878,24
2024-05-29 18:18:00+00:00,2024-05-29 18:26:00+00:00,long,526.775,526.835,0.011390062170768545,8
2024-05-29 19:14:00+00:00,2024-05-29 19:31:00+00:00,short,526.46,526.63,-0.032291152224273034,17
2024-05-30 14:04:00+00:00,2024-05-30 14:22:00+00:00,short,524.7178,524.1901,0.10056834359344347,18
2024-05-30 17:48:00+00:00,2024-05-30 17:58:00+00:00,long,524.79,524.765,-0.004763810286012582,10
2024-05-31 14:56:00+00:00,2024-05-31 15:01:00+00:00,short,521.01,520.66,0.06717721348918904,5
2024-05-31 16:39:00+00:00,2024-05-31 16:50:00+00:00,short,519.2,519.18,0.0038520801232899693,11
2024-06-03 13:50:00+00:00,2024-06-03 14:00:00+00:00,long,528.5,528.496,-0.0007568590350115478,10
2024-06-03 14:32:00+00:00,2024-06-03 14:41:00+00:00,long,527.8,527.7174,-0.015649867374001314,9
2024-06-03 15:12:00+00:00,2024-06-03 15:17:00+00:00,short,526.35,526.07,0.053196542224753784,5
2024-06-03 15:36:00+00:00,2024-06-03 15:38:00+00:00,short,526.68,526.36,0.06075795549478347,2
2024-06-03 16:00:00+00:00,2024-06-03 16:30:00+00:00,short,526.3557,524.17,0.41525151147788764,30
2024-06-03 19:38:00+00:00,2024-06-03 19:45:00+00:00,long,525.95,526.08,0.02471717843901544,7
2024-06-04 14:28:00+00:00,2024-06-04 14:34:00+00:00,short,526.9251,526.72,0.03892393814605155,6
2024-06-04 15:20:00+00:00,2024-06-04 15:26:00+00:00,short,526.43,526.16,0.05128887031513596,6
2024-06-04 17:03:00+00:00,2024-06-04 17:11:00+00:00,long,526.1399,526.3001,0.030448175475772388,8
2024-06-04 18:58:00+00:00,2024-06-04 19:15:00+00:00,long,528.4,527.48,-0.17411052233156088,17
2024-06-05 13:50:00+00:00,2024-06-05 13:52:00+00:00,long,529.64,530.065,0.08024318404955544,2
2024-06-05 14:02:00+00:00,2024-06-05 14:04:00+00:00,long,529.57,529.85,0.052873085711047096,2
2024-06-05 16:00:00+00:00,2024-06-05 16:10:00+00:00,long,531.8999,532.03,0.024459489464079276,10
2024-06-05 16:22:00+00:00,2024-06-05 16:46:00+00:00,short,532.11,532.49,-0.07141380541617615,24
2024-06-06 18:40:00+00:00,2024-06-06 19:03:00+00:00,short,533.83,534.37,-0.10115579866247781,23
2024-06-06 19:13:00+00:00,2024-06-06 19:28:00+00:00,long,534.29,534.33,0.007486570963344263,15
2024-06-07 15:23:00+00:00,2024-06-07 15:36:00+00:00,short,534.74,534.93,-0.03553128623254853,13
2024-06-07 19:00:00+00:00,2024-06-07 19:02:00+00:00,long,534.77,535.22,0.08414832544834105,2
2024-06-10 16:43:00+00:00,2024-06-10 16:54:00+00:00,short,534.97,534.89,0.014954109576248431,11
2024-06-11 17:22:00+00:00,2024-06-11 17:30:00+00:00,long,534.2,534.385,0.03463122426057286,8
2024-06-11 18:53:00+00:00,2024-06-11 18:59:00+00:00,long,535.96,536.2,0.04477946115382103,6
2024-06-11 19:38:00+00:00,2024-06-11 19:47:00+00:00,short,536.18,536.075,0.01958297586629465,9
2024-06-12 14:43:00+00:00,2024-06-12 14:48:00+00:00,long,543.25,543.6,0.06442705936493542,5
2024-06-12 18:35:00+00:00,2024-06-12 18:37:00+00:00,long,542.07,542.52,0.08301510874977325,2
2024-06-12 19:51:00+00:00,2024-06-12 19:59:00+00:00,short,541.785,541.34,0.0821359026181856,8
2024-06-13 15:59:00+00:00,2024-06-13 16:14:00+00:00,long,541.21,540.7801,-0.07943312207832065,15
2024-06-14 14:21:00+00:00,2024-06-14 14:30:00+00:00,short,541.14,540.75,0.07207007428761125,9
2024-06-14 15:09:00+00:00,2024-06-14 15:21:00+00:00,long,540.7796,541.2,0.07773961887618253,12
2024-06-14 19:42:00+00:00,2024-06-14 19:55:00+00:00,long,542.1,542.0799,-0.003707802988395237,13
2024-06-17 14:27:00+00:00,2024-06-17 14:31:00+00:00,long,542.295,542.49,0.03595828838547366,4
2024-06-17 15:34:00+00:00,2024-06-17 15:42:00+00:00,long,543.63,543.74,0.020234350569325876,8
2024-06-17 18:44:00+00:00,2024-06-17 18:48:00+00:00,long,547.78,547.88,0.01825550403447007,4
2024-06-17 19:10:00+00:00,2024-06-17 19:30:00+00:00,short,547.84,548.19,-0.06388726635513375,20
2024-06-17 19:35:00+00:00,2024-06-17 19:41:00+00:00,long,547.97,548.09,0.021899009069836772,6
2024-06-18 14:19:00+00:00,2024-06-18 14:28:00+00:00,long,547.56,547.54,-0.0036525677551302316,9
2024-06-18 15:36:00+00:00,2024-06-18 15:55:00+00:00,short,547.2,547.53,-0.06030701754384804,19
2024-06-18 16:18:00+00:00,2024-06-18 16:35:00+00:00,long,547.5527,547.5,-0.00962464434929311,17
2024-06-20 14:46:00+00:00,2024-06-20 14:51:00+00:00,long,548.795,548.97,0.031888045627259665,5
2024-06-20 15:19:00+00:00,2024-06-20 15:33:00+00:00,long,549.0578,548.95,-0.019633634200255656,14
2024-06-20 17:01:00+00:00,2024-06-20 17:11:00+00:00,long,546.73,546.565,-0.030179430431831467,10
2024-06-20 17:43:00+00:00,2024-06-20 18:12:00+00:00,short,546.395,547.48,-0.1985742914924149,29
2024-06-20 18:59:00+00:00,2024-06-20 19:14:00+00:00,long,547.18,546.92,-0.04751635659198117,15
2024-06-21 14:00:00+00:00,2024-06-21 14:22:00+00:00,short,544.2999,544.405,-0.01930920803034919,22
2024-06-21 14:30:00+00:00,2024-06-21 14:37:00+00:00,long,544.05,544.2399,0.03490488006618886,7
2024-06-21 15:46:00+00:00,2024-06-21 16:08:00+00:00,short,544.84,545.365,-0.09635856398209075,22
2024-06-21 16:24:00+00:00,2024-06-21 16:32:00+00:00,long,545.16,545.295,0.024763372220992785,8
2024-06-21 17:51:00+00:00,2024-06-21 17:58:00+00:00,short,544.21,544.08,0.02388783741570366,7
2024-06-21 18:37:00+00:00,2024-06-21 18:45:00+00:00,long,544.2399,544.455,0.03952301181886497,8
2024-06-21 19:02:00+00:00,2024-06-21 19:14:00+00:00,short,544.47,544.5,-0.005509945451542819,12
2024-06-24 19:45:00+00:00,2024-06-25 13:31:00+00:00,long,543.93,543.53,-0.07353887448752205,17
2024-06-25 13:57:00+00:00,2024-06-25 14:02:00+00:00,long,543.25,543.52,0.04970087436722004,5
2024-06-25 14:45:00+00:00,2024-06-25 14:59:00+00:00,long,543.76,543.665,-0.0174709430631248,14
2024-06-25 17:10:00+00:00,2024-06-25 18:03:00+00:00,short,543.17,543.96,-0.1454424949831612,53
2024-06-25 19:16:00+00:00,2024-06-25 19:31:00+00:00,short,544.64,544.69,-0.009180376028217196,15
2024-06-26 13:49:00+00:00,2024-06-26 13:58:00+00:00,short,544.07,544.04,0.005513996360773099,9
2024-06-26 14:27:00+00:00,2024-06-26 14:43:00+00:00,long,544.2301,544.07,-0.02941770401893029,16
2024-06-26 17:11:00+00:00,2024-06-26 17:17:00+00:00,short,544.865,544.735,0.023859121066682754,6
2024-06-26 19:22:00+00:00,2024-06-26 19:42:00+00:00,short,544.62,544.725,-0.019279497631385922,20
2024-06-27 14:45:00+00:00,2024-06-27 15:12:00+00:00,long,546.24,545.69,-0.10068834212066946,27
2024-06-27 18:47:00+00:00,2024-06-27 19:06:00+00:00,short,544.99,545.32,-0.06055156975357523,19
2024-06-27 19:48:00+00:00,2024-06-27 19:51:00+00:00,long,545.54,545.7,0.029328738497658158,3
2024-06-28 14:40:00+00:00,2024-06-28 14:46:00+00:00,long,549.43,549.57,0.025480952987666505,6
2024-06-28 15:22:00+00:00,2024-06-28 15:25:00+00:00,short,548.155,547.72,0.07935711614414087,3
2024-06-28 16:03:00+00:00,2024-06-28 16:23:00+00:00,long,547.55,546.67,-0.16071591635467009,20
2024-06-28 17:06:00+00:00,2024-06-28 17:26:00+00:00,short,546.46,546.78,-0.05855872341982149,20
2024-06-28 17:28:00+00:00,2024-06-28 17:53:00+00:00,long,546.5,546.03,-0.08600182982617666,25
2024-06-28 18:06:00+00:00,2024-06-28 18:19:00+00:00,short,546.33,546.275,0.01006717551663705,13
2024-07-01 15:11:00+00:00,2024-07-01 15:22:00+00:00,short,543.68,543.5,0.033107710417878966,11
2024-07-01 15:44:00+00:00,2024-07-01 15:49:00+00:00,long,543.7099,544.04,0.06071252335115851,5
2024-07-01 17:55:00+00:00,2024-07-01 18:06:00+00:00,long,544.905,544.89,-0.0027527734192123177,11
2024-07-01 19:06:00+00:00,2024-07-01 19:15:00+00:00,short,545.0,544.915,0.015596330275235992,9
2024-07-02 14:30:00+00:00,2024-07-02 14:42:00+00:00,short,545.525,545.41,0.02108061042115361,12
2024-07-02 15:16:00+00:00,2024-07-02 15:44:00+00:00,long,545.6942,546.22,0.09635433178509789,28
2024-07-02 15:55:00+00:00,2024-07-02 16:15:00+00:00,long,546.07,545.49,-0.10621348911312722,20
2024-07-02 17:30:00+00:00,2024-07-02 17:34:00+00:00,long,546.53,546.7001,0.031123634567187253,4
2024-07-02 19:03:00+00:00,2024-07-02 19:12:00+00:00,long,547.5699,547.68,0.02010702195280878,9
2024-07-02 19:49:00+00:00,2024-07-02 19:50:00+00:00,long,547.94,548.08,0.02555024272730133,1
2024-07-03 14:25:00+00:00,2024-07-03 14:32:00+00:00,long,549.36,549.4601,0.01822120285424056,7
2024-07-03 15:51:00+00:00,2024-07-03 16:30:00+00:00,short,550.205,550.95,-0.13540407666232657,39
2024-07-03 16:33:00+00:00,2024-07-03 16:39:00+00:00,long,550.735,551.0199,0.05173086874812327,6
2024-07-03 17:17:00+00:00,2024-07-03 17:34:00+00:00,long,551.2,551.15,-0.00907111756169865,17
2024-07-03 18:46:00+00:00,2024-07-03 18:49:00+00:00,long,551.05,551.15,0.018147173577709452,2
2024-07-05 15:00:00+00:00,2024-07-05 15:05:00+00:00,long,552.26,552.5,0.04345779161989416,5
2024-07-05 16:04:00+00:00,2024-07-05 16:10:00+00:00,long,553.301,553.4702,0.03058010016245838,6
2024-07-05 16:52:00+00:00,2024-07-05 17:06:00+00:00,short,553.51,553.48,0.0054199562790180345,14
2024-07-05 18:01:00+00:00,2024-07-05 18:10:00+00:00,long,554.14,554.16,0.00360919623199063,9
2024-07-05 18:29:00+00:00,2024-07-05 18:34:00+00:00,long,554.04,554.16,0.021659085986569515,5
2024-07-05 19:18:00+00:00,2024-07-05 19:20:00+00:00,long,554.285,554.41,0.02255157545305586,2
2024-07-08 15:02:00+00:00,2024-07-08 15:13:00+00:00,short,555.32,555.28,0.0072030540949508115,11
2024-07-08 16:35:00+00:00,2024-07-08 16:44:00+00:00,short,554.69,554.6,0.01622527898466064,9
2024-07-08 19:17:00+00:00,2024-07-08 19:20:00+00:00,long,554.68,554.8127,0.023923703757122716,3
2024-07-09 16:35:00+00:00,2024-07-09 16:56:00+00:00,long,556.57,556.36,-0.03773110300592242,21
2024-07-09 19:21:00+00:00,2024-07-09 19:26:00+00:00,long,555.58,555.69,0.01979912883833812,5
2024-07-09 19:35:00+00:00,2024-07-09 19:44:00+00:00,short,555.86,555.815,0.008095563631127511,9
2024-07-10 14:21:00+00:00,2024-07-10 14:29:00+00:00,long,557.26,557.36,0.017944944909031868,8
2024-07-10 17:23:00+00:00,2024-07-10 17:27:00+00:00,long,559.29,559.44,0.026819717856585434,4
2024-07-10 18:35:00+00:00,2024-07-10 18:41:00+00:00,short,559.76,559.68,0.01429183935973688,6
