timestamp,open,high,low,close,volume
2024-03-26 16:50:00+00:00,520.97,521.045,520.75,520.865,358024
2024-03-26 16:55:00+00:00,520.86,520.94,520.78,520.88,248241
2024-03-26 17:00:00+00:00,520.87,521.0,520.72,520.845,634025
2024-03-26 17:05:00+00:00,520.85,521.01,520.8426,520.935,244416
2024-03-26 17:10:00+00:00,520.935,521.0,520.865,521.0,236814
2024-03-26 17:15:00+00:00,521.0,521.01,520.79,520.825,214378
2024-03-26 17:20:00+00:00,520.825,520.8799,520.75,520.79,229046
2024-03-26 17:25:00+00:00,520.78,520.89,520.745,520.86,188190
2024-03-26 17:30:00+00:00,520.8624,520.985,520.8503,520.98,159040
2024-03-26 17:35:00+00:00,520.98,521.0099,520.7,520.804,272844
2024-03-26 17:40:00+00:00,520.81,520.88,520.645,520.6887,1181935
2024-03-26 17:45:00+00:00,520.68,520.7165,520.49,520.63,590844
2024-03-26 17:50:00+00:00,520.635,520.73,520.555,520.72,324092
2024-03-26 17:55:00+00:00,520.72,520.8188,520.63,520.655,208685
2024-03-26 18:00:00+00:00,520.66,520.88,520.635,520.85,344883
2024-03-26 18:05:00+00:00,520.8576,520.96,520.81,520.834,255756
2024-03-26 18:10:00+00:00,520.835,520.8899,520.73,520.85,272411
2024-03-26 18:15:00+00:00,520.85,520.99,520.84,520.925,243656
2024-03-26 18:20:00+00:00,520.93,520.96,520.8,520.92,164198
2024-03-26 18:25:00+00:00,520.925,521.01,520.8499,520.965,440103
2024-03-26 18:30:00+00:00,520.96,521.03,520.92,521.01,207148
2024-03-26 18:35:00+00:00,521.01,521.05,520.7999,520.7999,243954
2024-03-26 18:40:00+00:00,520.7927,520.83,520.675,520.696,862211
2024-03-26 18:45:00+00:00,520.69,520.78,520.665,520.695,766924
2024-03-26 18:50:00+00:00,520.69,520.88,520.65,520.83,802631
2024-03-26 18:55:00+00:00,520.83,520.945,520.83,520.85,258298
2024-03-26 19:00:00+00:00,520.86,520.87,520.74,520.77,246144
2024-03-26 19:05:00+00:00,520.775,520.87,520.6799,520.83,261565
2024-03-26 19:10:00+00:00,520.83,520.91,520.675,520.7,317456
2024-03-26 19:15:00+00:00,520.705,520.77,520.62,520.6399,361497
2024-03-26 19:20:00+00:00,520.63,520.6499,520.52,520.58,949495
2024-03-26 19:25:00+00:00,520.575,520.66,519.955,520.21,930215
2024-03-26 19:30:00+00:00,520.21,520.245,519.5227,519.76,1741866
2024-03-26 19:35:00+00:00,519.76,519.84,519.595,519.635,1737813
2024-03-26 19:40:00+00:00,519.635,519.97,519.17,519.19,1572945
2024-03-26 19:45:00+00:00,519.19,519.44,519.025,519.1114,2910888
2024-03-26 19:50:00+00:00,519.12,519.3097,518.98,519.14,3080174
2024-03-26 19:55:00+00:00,519.15,519.2,518.4,518.66,9710743
2024-03-26 20:00:00+00:00,518.66,519.18,518.59,519.13,3070308
2024-03-27 13:30:00+00:00,521.71,521.78,521.35,521.45,1593507
2024-03-27 13:35:00+00:00,521.46,521.64,521.14,521.49,983410
2024-03-27 13:40:00+00:00,521.49,521.535,521.31,521.44,626172
2024-03-27 13:45:00+00:00,521.44,521.715,521.385,521.67,730420
2024-03-27 13:50:00+00:00,521.675,521.695,520.875,521.03,817267
2024-03-27 13:55:00+00:00,521.034,521.18,520.74,520.89,811796
2024-03-27 14:00:00+00:00,520.9,520.95,519.84,520.08,1600314
2024-03-27 14:05:00+00:00,520.09,520.315,519.98,520.185,962225
2024-03-27 14:10:00+00:00,520.185,520.31,519.73,520.15,1266658
2024-03-27 14:15:00+00:00,520.14,520.48,520.1,520.3701,573469
2024-03-27 14:20:00+00:00,520.38,520.4,519.832,519.85,739161
2024-03-27 14:25:00+00:00,519.8599,520.0,519.77,519.9398,922174
2024-03-27 14:30:00+00:00,519.935,520.27,519.86,520.194,794438
2024-03-27 14:35:00+00:00,520.19,520.345,520.1,520.255,574914
2024-03-27 14:40:00+00:00,520.25,520.425,519.89,519.935,850843
2024-03-27 14:45:00+00:00,519.93,520.09,519.63,519.675,720022
2024-03-27 14:50:00+00:00,519.68,519.91,519.64,519.89,809335
2024-03-27 14:55:00+00:00,519.89,520.01,519.76,519.845,556429
2024-03-27 15:00:00+00:00,519.85,519.955,519.69,519.85,647864
2024-03-27 15:05:00+00:00,519.85,520.08,519.755,520.016,328727
2024-03-27 15:10:00+00:00,520.02,520.0399,519.77,520.0,291162
2024-03-27 15:15:00+00:00,519.999,520.16,519.86,520.05,490603
2024-03-27 15:20:00+00:00,520.04,520.06,519.86,519.88,248779
2024-03-27 15:25:00+00:00,519.89,520.04,519.69,519.69,341815
2024-03-27 15:30:00+00:00,519.71,519.765,519.53,519.68,668457
2024-03-27 15:35:00+00:00,519.69,519.968,519.66,519.855,548957
2024-03-27 15:40:00+00:00,519.86,520.08,519.745,519.99,648449
2024-03-27 15:45:00+00:00,520.01,520.03,519.8,519.8727,335948
2024-03-27 15:50:00+00:00,519.89,519.995,519.765,519.77,198247
2024-03-27 15:55:00+00:00,519.77,519.94,519.53,519.54,550551
2024-03-27 16:00:00+00:00,519.54,519.71,519.485,519.6494,501544
2024-03-27 16:05:00+00:00,519.64,519.775,519.58,519.685,1055811
2024-03-27 16:10:00+00:00,519.69,519.74,519.6,519.665,277422
2024-03-27 16:15:00+00:00,519.65,519.8288,519.5537,519.77,209075
2024-03-27 16:20:00+00:00,519.78,520.02,519.74,520.02,248421
2024-03-27 16:25:00+00:00,520.02,520.1286,519.94,520.08,271811
2024-03-27 16:30:00+00:00,520.08,520.4,520.07,520.29,827212
2024-03-27 16:35:00+00:00,520.3,520.33,520.16,520.1983,280807
2024-03-27 16:40:00+00:00,520.195,520.36,520.18,520.22,831748
2024-03-27 16:45:00+00:00,520.22,520.4799,520.22,520.41,261520
2024-03-27 16:50:00+00:00,520.41,520.44,520.28,520.41,209110
2024-03-27 16:55:00+00:00,520.41,520.426,520.285,520.3099,264308
2024-03-27 17:00:00+00:00,520.31,520.5,520.1697,520.27,444494
2024-03-27 17:05:00+00:00,520.27,520.275,519.92,519.95,599880
2024-03-27 17:10:00+00:00,519.96,520.08,519.73,520.08,396312
2024-03-27 17:15:00+00:00,520.07,520.33,520.0,520.31,213504
2024-03-27 17:20:00+00:00,520.32,520.44,520.225,520.33,262075
2024-03-27 17:25:00+00:00,520.3299,520.42,520.22,520.325,204714
2024-03-27 17:30:00+00:00,520.33,520.435,520.2801,520.335,439767
2024-03-27 17:35:00+00:00,520.33,520.39,520.185,520.245,205318
2024-03-27 17:40:00+00:00,520.24,520.355,520.12,520.2703,206758
2024-03-27 17:45:00+00:00,520.28,520.38,520.24,520.29,161449
2024-03-27 17:50:00+00:00,520.29,520.3,520.094,520.13,192620
2024-03-27 17:55:00+00:00,520.13,520.28,520.13,520.175,156656
2024-03-27 18:00:00+00:00,520.18,520.27,520.08,520.1,229563
2024-03-27 18:05:00+00:00,520.09,520.21,520.02,520.156,362372
2024-03-27 18:10:00+00:00,520.16,520.355,520.05,520.355,283341
2024-03-27 18:15:00+00:00,520.3531,520.715,520.294,520.61,533855
2024-03-27 18:20:00+00:00,520.61,520.82,520.6,520.7003,942344
2024-03-27 18:25:00+00:00,520.705,520.91,520.7,520.84,384150
2024-03-27 18:30:00+00:00,520.8401,520.98,520.59,520.61,539022
2024-03-27 18:35:00+00:00,520.605,520.61,520.44,520.46,383617
2024-03-27 18:40:00+00:00,520.455,520.61,520.41,520.545,307465
2024-03-27 18:45:00+00:00,520.54,520.63,520.28,520.3699,722250
2024-03-27 18:50:00+00:00,520.36,520.4,520.205,520.265,328683
2024-03-27 18:55:00+00:00,520.27,520.32,520.14,520.27,1080128
2024-03-27 19:00:00+00:00,520.27,520.53,520.25,520.428,375248
2024-03-27 19:05:00+00:00,520.43,520.615,520.3001,520.3299,991011
2024-03-27 19:10:00+00:00,520.33,520.34,519.92,520.14,905532
2024-03-27 19:15:00+00:00,520.135,520.16,519.84,519.97,877088
2024-03-27 19:20:00+00:00,519.98,520.51,519.915,520.5005,694692
2024-03-27 19:25:00+00:00,520.52,521.05,520.3288,520.9,1734989
2024-03-27 19:30:00+00:00,520.895,521.225,520.767,521.05,1933797
2024-03-27 19:35:00+00:00,521.05,522.06,521.0488,521.98,2448610
2024-03-27 19:40:00+00:00,521.98,522.48,521.92,522.4,2349653
2024-03-27 19:45:00+00:00,522.39,522.53,522.0,522.1501,4407432
2024-03-27 19:50:00+00:00,522.16,522.89,522.09,522.8,5323125
2024-03-27 19:55:00+00:00,522.8,523.2,522.46,523.17,7664896
2024-03-27 20:00:00+00:00,523.17,523.33,522.97,523.15,2876053
2024-03-28 13:30:00+00:00,523.21,523.27,522.84,523.01,999395
2024-03-28 13:35:00+00:00,523.02,523.11,522.78,522.93,620639
2024-03-28 13:40:00+00:00,522.935,523.336,522.88,523.25,496743
2024-03-28 13:45:00+00:00,523.28,523.6707,523.22,523.35,934290
2024-03-28 13:50:00+00:00,523.35,523.51,523.325,523.365,870765
2024-03-28 13:55:00+00:00,523.37,523.45,522.8,523.24,503232
2024-03-28 14:00:00+00:00,523.25,523.73,523.25,523.63,1515262
2024-03-28 14:05:00+00:00,523.64,523.655,523.175,523.25,1403106
2024-03-28 14:10:00+00:00,523.2592,523.3,522.95,523.16,1549007
2024-03-28 14:15:00+00:00,523.15,523.3,523.0,523.115,877386
2024-03-28 14:20:00+00:00,523.11,523.17,522.93,523.045,667024
2024-03-28 14:25:00+00:00,523.06,523.325,523.04,523.15,344431
2024-03-28 14:30:00+00:00,523.15,523.3,523.04,523.25,1086156
2024-03-28 14:35:00+00:00,523.25,523.46,523.25,523.35,812591
2024-03-28 14:40:00+00:00,523.35,523.48,523.17,523.42,554530
2024-03-28 14:45:00+00:00,523.425,523.475,523.27,523.355,675847
2024-03-28 14:50:00+00:00,523.36,523.55,523.345,523.445,523891
2024-03-28 14:55:00+00:00,523.45,523.52,523.4,523.43,236839
2024-03-28 15:00:00+00:00,523.42,523.525,523.27,523.43,317282
2024-03-28 15:05:00+00:00,523.43,523.6,523.17,523.275,772440
2024-03-28 15:10:00+00:00,523.27,523.42,523.16,523.405,1086514
2024-03-28 15:15:00+00:00,523.41,523.61,523.385,523.56,2312736
2024-03-28 15:20:00+00:00,523.56,523.58,523.44,523.56,790028
2024-03-28 15:25:00+00:00,523.56,523.63,523.47,523.57,553246
2024-03-28 15:30:00+00:00,523.5799,523.73,523.46,523.52,964110
2024-03-28 15:35:00+00:00,523.515,523.5189,523.2927,523.34,474791
2024-03-28 15:40:00+00:00,523.3482,523.46,523.3,523.3,537488
2024-03-28 15:45:00+00:00,523.31,523.57,523.25,523.55,1940386
2024-03-28 15:50:00+00:00,523.55,523.6299,523.475,523.5804,278714
2024-03-28 15:55:00+00:00,523.58,523.62,523.48,523.59,264694
2024-03-28 16:00:00+00:00,523.59,523.6,523.43,523.485,509143
2024-03-28 16:05:00+00:00,523.485,523.49,523.19,523.325,806360
2024-03-28 16:10:00+00:00,523.32,523.43,523.285,523.34,803376
2024-03-28 16:15:00+00:00,523.35,523.415,523.245,523.245,893965
2024-03-28 16:20:00+00:00,523.245,523.3597,523.14,523.21,290653
2024-03-28 16:25:00+00:00,523.2001,523.47,523.16,523.47,448373
2024-03-28 16:30:00+00:00,523.47,523.48,523.105,523.19,737362
2024-03-28 16:35:00+00:00,523.195,523.3,523.11,523.2201,1008001
2024-03-28 16:40:00+00:00,523.21,523.335,523.14,523.195,778796
2024-03-28 16:45:00+00:00,523.2,523.305,523.08,523.2,419186
2024-03-28 16:50:00+00:00,523.205,523.31,523.13,523.31,373663
2024-03-28 16:55:00+00:00,523.31,523.37,523.12,523.35,441174
2024-03-28 17:00:00+00:00,523.35,523.35,523.06,523.244,405366
2024-03-28 17:05:00+00:00,523.24,523.49,523.24,523.385,402126
2024-03-28 17:10:00+00:00,523.38,523.42,523.08,523.18,372956
2024-03-28 17:15:00+00:00,523.19,523.26,522.98,523.18,424724
2024-03-28 17:20:00+00:00,523.18,523.265,523.035,523.1501,305855
2024-03-28 17:25:00+00:00,523.15,523.22,523.02,523.125,312978
2024-03-28 17:30:00+00:00,523.125,523.13,522.99,523.04,279761
2024-03-28 17:35:00+00:00,523.045,523.345,522.92,523.3,403409
2024-03-28 17:40:00+00:00,523.3,523.35,523.175,523.3,344528
2024-03-28 17:45:00+00:00,523.31,523.44,523.225,523.41,264878
2024-03-28 17:50:00+00:00,523.41,523.4801,523.2,523.2199,785200
2024-03-28 17:55:00+00:00,523.21,523.44,523.21,523.38,530382
2024-03-28 18:00:00+00:00,523.39,523.41,523.09,523.27,437723
2024-03-28 18:05:00+00:00,523.2636,523.58,523.2001,523.525,547261
2024-03-28 18:10:00+00:00,523.525,523.645,523.49,523.551,525162
2024-03-28 18:15:00+00:00,523.57,523.615,523.375,523.38,649143
2024-03-28 18:20:00+00:00,523.3775,523.5399,523.37,523.41,468244
2024-03-28 18:25:00+00:00,523.41,523.5799,523.355,523.52,535815
2024-03-28 18:30:00+00:00,523.525,523.57,523.365,523.41,337041
2024-03-28 18:35:00+00:00,523.42,523.52,523.355,523.43,432050
2024-03-28 18:40:00+00:00,523.42,523.42,523.02,523.14,739014
2024-03-28 18:45:00+00:00,523.1388,523.43,523.1,523.3901,595656
2024-03-28 18:50:00+00:00,523.4,523.58,523.32,523.58,761752
2024-03-28 18:55:00+00:00,523.58,524.285,523.54,524.13,1690199
2024-03-28 19:00:00+00:00,524.14,524.36,523.78,523.8,1047094
2024-03-28 19:05:00+00:00,523.81,524.0551,523.6,524.03,973687
2024-03-28 19:10:00+00:00,524.0301,524.22,523.9,524.09,718898
2024-03-28 19:15:00+00:00,524.09,524.285,524.05,524.2417,698283
2024-03-28 19:20:00+00:00,524.25,524.29,524.05,524.25,1289708
2024-03-28 19:25:00+00:00,524.25,524.58,524.19,524.458,1611644
2024-03-28 19:30:00+00:00,524.46,524.61,524.07,524.2425,1777229
2024-03-28 19:35:00+00:00,524.2487,524.29,523.875,524.025,1990630
2024-03-28 19:40:00+00:00,524.02,524.21,523.805,524.08,1768862
2024-03-28 19:45:00+00:00,524.08,524.14,523.75,523.88,1284926
2024-03-28 19:50:00+00:00,523.87,524.1,523.58,523.9099,3091627
2024-03-28 19:55:00+00:00,523.91,524.2,522.93,523.12,7389753
2024-03-28 20:00:00+00:00,523.12,523.29,522.89,523.01,6075893
2024-04-01 13:30:00+00:00,523.83,524.11,523.45,524.0113,1427359
2024-04-01 13:35:00+00:00,524.01,524.2725,523.75,524.2001,950526
2024-04-01 13:40:00+00:00,524.22,524.36,524.12,524.205,612602
2024-04-01 13:45:00+00:00,524.21,524.38,523.855,524.0,629581
2024-04-01 13:50:00+00:00,523.99,524.1099,523.9101,524.04,422627
2024-04-01 13:55:00+00:00,524.04,524.23,524.015,524.095,315644
2024-04-01 14:00:00+00:00,524.09,524.18,523.13,523.22,3655332
2024-04-01 14:05:00+00:00,523.22,523.83,523.19,523.745,770736
2024-04-01 14:10:00+00:00,523.74,523.96,523.707,523.885,1283908
2024-04-01 14:15:00+00:00,523.88,523.91,522.9,522.9601,771967
2024-04-01 14:20:00+00:00,522.96,523.2691,522.83,523.205,1086648
2024-04-01 14:25:00+00:00,523.22,523.23,522.965,522.99,408338
2024-04-01 14:30:00+00:00,522.985,523.1,522.6003,522.8588,1779462
2024-04-01 14:35:00+00:00,522.855,522.89,522.08,522.33,1240446
2024-04-01 14:40:00+00:00,522.33,522.645,522.23,522.5651,635110
2024-04-01 14:45:00+00:00,522.5699,522.57,522.345,522.5,643796
2024-04-01 14:50:00+00:00,522.49,522.5,522.13,522.225,875598
2024-04-01 14:55:00+00:00,522.2301,522.42,522.12,522.315,640242
2024-04-01 15:00:00+00:00,522.31,522.3575,522.09,522.28,417527
2024-04-01 15:05:00+00:00,522.29,522.42,522.025,522.145,1012822
2024-04-01 15:10:00+00:00,522.12,522.16,521.82,521.95,528879
2024-04-01 15:15:00+00:00,521.94,521.94,521.45,521.605,693848
2024-04-01 15:20:00+00:00,521.6,522.03,521.36,521.815,1017911
2024-04-01 15:25:00+00:00,521.825,522.11,521.81,522.0799,1477768
2024-04-01 15:30:00+00:00,522.07,522.085,521.7902,521.8,352986
2024-04-01 15:35:00+00:00,521.8,522.065,521.66,521.6801,394206
2024-04-01 15:40:00+00:00,521.68,521.86,521.6,521.855,283471
2024-04-01 15:45:00+00:00,521.86,521.915,521.52,521.895,442259
2024-04-01 15:50:00+00:00,521.9,521.915,521.14,521.254,1046042
2024-04-01 15:55:00+00:00,521.25,521.4181,521.07,521.1088,919844
2024-04-01 16:00:00+00:00,521.1,521.6,520.97,521.595,648795
2024-04-01 16:05:00+00:00,521.59,521.8447,521.54,521.71,438179
2024-04-01 16:10:00+00:00,521.7095,521.85,521.6,521.805,630321
2024-04-01 16:15:00+00:00,521.8,521.959,521.765,521.8,584160
2024-04-01 16:20:00+00:00,521.81,521.885,521.66,521.83,1013867
2024-04-01 16:25:00+00:00,521.8199,522.05,521.79,521.99,1067981
2024-04-01 16:30:00+00:00,522.0,522.17,522.0,522.115,277993
2024-04-01 16:35:00+00:00,522.12,522.2,521.96,522.09,247293
2024-04-01 16:40:00+00:00,522.095,522.22,522.0912,522.17,202363
2024-04-01 16:45:00+00:00,522.17,522.225,521.98,522.115,243497
2024-04-01 16:50:00+00:00,522.11,522.21,522.05,522.0616,185775
2024-04-01 16:55:00+00:00,522.06,522.0688,521.89,521.905,208644
2024-04-01 17:00:00+00:00,521.91,521.91,521.7132,521.765,256265
2024-04-01 17:05:00+00:00,521.77,521.865,521.57,521.69,295401
2024-04-01 17:10:00+00:00,521.69,521.8,521.56,521.7,262930
2024-04-01 17:15:00+00:00,521.7,521.76,521.46,521.4615,234672
2024-04-01 17:20:00+00:00,521.48,521.48,521.075,521.09,330728
2024-04-01 17:25:00+00:00,521.09,521.63,521.06,521.61,471730
2024-04-01 17:30:00+00:00,521.62,521.665,521.38,521.405,210975
2024-04-01 17:35:00+00:00,521.415,521.69,521.394,521.505,207969
2024-04-01 17:40:00+00:00,521.505,521.87,521.48,521.8087,296133
2024-04-01 17:45:00+00:00,521.81,521.83,521.645,521.7088,222776
2024-04-01 17:50:00+00:00,521.705,521.79,521.39,521.61,322330
2024-04-01 17:55:00+00:00,521.64,521.75,521.57,521.74,201553
2024-04-01 18:00:00+00:00,521.73,521.8165,521.66,521.806,175319
2024-04-01 18:05:00+00:00,521.8012,521.81,521.65,521.722,299278
2024-04-01 18:10:00+00:00,521.72,521.74,521.47,521.58,277883
2024-04-01 18:15:00+00:00,521.58,521.845,521.54,521.84,272677
2024-04-01 18:20:00+00:00,521.85,522.0302,521.74,522.0,317412
2024-04-01 18:25:00+00:00,522.0,522.05,521.82,521.8712,248658
2024-04-01 18:30:00+00:00,521.87,522.0197,521.855,521.995,176876
2024-04-01 18:35:00+00:00,522.0,522.095,521.92,522.07,193420
2024-04-01 18:40:00+00:00,522.07,522.145,521.93,522.049,287560
2024-04-01 18:45:00+00:00,522.0401,522.075,521.95,522.005,618677
2024-04-01 18:50:00+00:00,522.01,522.15,521.93,522.02,272730
2024-04-01 18:55:00+00:00,522.02,522.1094,521.72,521.86,678514
2024-04-01 19:00:00+00:00,521.86,522.03,521.68,522.024,450693
2024-04-01 19:05:00+00:00,522.02,522.34,522.02,522.18,643213
2024-04-01 19:10:00+00:00,522.1888,522.26,521.97,522.047,1064563
2024-04-01 19:15:00+00:00,522.05,522.195,521.835,521.925,406987
2024-04-01 19:20:00+00:00,521.92,522.14,521.835,521.975,303302
2024-04-01 19:25:00+00:00,521.975,522.04,521.73,521.87,945749
2024-04-01 19:30:00+00:00,521.875,522.2,521.795,522.115,738835
2024-04-01 19:35:00+00:00,522.12,522.15,521.61,521.6912,533157
2024-04-01 19:40:00+00:00,521.7,522.185,521.69,522.125,533462
2024-04-01 19:45:00+00:00,522.13,522.2,521.88,521.89,1121036
2024-04-01 19:50:00+00:00,521.9,522.5,521.79,522.475,1210499
2024-04-01 19:55:00+00:00,522.47,522.8,522.14,522.22,4319739
2024-04-01 20:00:00+00:00,522.22,522.37,522.08,522.15,1761175
2024-04-02 13:30:00+00:00,518.25,518.46,517.89,517.95,2686867
2024-04-02 13:35:00+00:00,517.925,517.97,517.46,517.5294,1900296
2024-04-02 13:40:00+00:00,517.51,517.56,517.135,517.47,1416216
2024-04-02 13:45:00+00:00,517.47,517.5,517.2,517.2386,1256997
2024-04-02 13:50:00+00:00,517.23,517.42,516.85,517.37,1519971
2024-04-02 13:55:00+00:00,517.375,517.62,517.05,517.6,815534
2024-04-02 14:00:00+00:00,517.61,518.01,516.96,517.99,1852281
2024-04-02 14:05:00+00:00,517.98,517.99,517.11,517.1899,1175435
2024-04-02 14:10:00+00:00,517.18,517.2513,516.48,516.6,1608476
2024-04-02 14:15:00+00:00,516.62,516.92,516.52,516.83,1279699
2024-04-02 14:20:00+00:00,516.8201,517.565,516.8,517.33,1233444
2024-04-02 14:25:00+00:00,517.32,517.59,517.03,517.17,856990
2024-04-02 14:30:00+00:00,517.17,517.42,516.94,517.07,745361
2024-04-02 14:35:00+00:00,517.0699,517.48,517.05,517.33,591386
2024-04-02 14:40:00+00:00,517.33,517.63,517.22,517.41,569424
2024-04-02 14:45:00+00:00,517.41,517.5501,517.005,517.08,598601
2024-04-02 14:50:00+00:00,517.08,517.24,517.02,517.07,469300
2024-04-02 14:55:00+00:00,517.07,517.09,516.7613,516.965,955662
2024-04-02 15:00:00+00:00,516.96,517.15,516.86,516.9807,425038
2024-04-02 15:05:00+00:00,516.98,517.34,516.92,517.23,505695
2024-04-02 15:10:00+00:00,517.22,517.66,517.22,517.65,484579
2024-04-02 15:15:00+00:00,517.65,517.8031,517.5101,517.7904,508656
2024-04-02 15:20:00+00:00,517.79,517.82,517.54,517.59,385129
2024-04-02 15:25:00+00:00,517.5991,517.69,517.49,517.62,353049
2024-04-02 15:30:00+00:00,517.625,517.79,517.55,517.655,354159
2024-04-02 15:35:00+00:00,517.645,517.865,517.405,517.425,513157
2024-04-02 15:40:00+00:00,517.43,517.635,517.38,517.41,274035
2024-04-02 15:45:00+00:00,517.42,517.46,517.2,517.2,245128
2024-04-02 15:50:00+00:00,517.2024,517.2476,516.99,517.0213,477773
2024-04-02 15:55:00+00:00,517.02,517.41,517.0,517.1276,1012222
2024-04-02 16:00:00+00:00,517.125,517.279,516.98,517.23,402751
2024-04-02 16:05:00+00:00,517.22,517.29,516.98,517.165,410549
2024-04-02 16:10:00+00:00,517.16,517.235,516.9162,516.97,318884
2024-04-02 16:15:00+00:00,516.97,517.14,516.9199,517.02,291662
2024-04-02 16:20:00+00:00,517.02,517.365,516.9,517.22,454420
2024-04-02 16:25:00+00:00,517.215,517.465,517.2,517.435,535125
2024-04-02 16:30:00+00:00,517.44,517.47,517.305,517.47,496762
2024-04-02 16:35:00+00:00,517.46,517.65,517.4351,517.57,389166
2024-04-02 16:40:00+00:00,517.57,517.66,517.43,517.46,352332
2024-04-02 16:45:00+00:00,517.465,518.0,517.42,517.9,518311
2024-04-02 16:50:00+00:00,517.9,517.9,517.69,517.8176,491662
2024-04-02 16:55:00+00:00,517.82,517.99,517.795,517.97,354101
2024-04-02 17:00:00+00:00,517.98,518.12,517.94,518.06,525510
2024-04-02 17:05:00+00:00,518.06,518.1,517.87,517.9,440374
2024-04-02 17:10:00+00:00,517.9094,517.935,517.625,517.6591,361520
2024-04-02 17:15:00+00:00,517.655,517.7969,517.5113,517.5252,395722
2024-04-02 17:20:00+00:00,517.52,517.7,517.48,517.6168,312706
2024-04-02 17:25:00+00:00,517.62,517.73,517.54,517.67,189648
2024-04-02 17:30:00+00:00,517.67,517.73,517.551,517.58,338288
2024-04-02 17:35:00+00:00,517.575,517.7,517.41,517.56,328607
2024-04-02 17:40:00+00:00,517.566,517.625,517.35,517.56,763450
2024-04-02 17:45:00+00:00,517.55,517.87,517.53,517.865,374280
2024-04-02 17:50:00+00:00,517.87,517.94,517.66,517.745,408924
2024-04-02 17:55:00+00:00,517.74,517.91,517.695,517.75,469361
2024-04-02 18:00:00+00:00,517.76,517.85,517.67,517.76,333937
2024-04-02 18:05:00+00:00,517.77,517.97,517.66,517.9587,394046
2024-04-02 18:10:00+00:00,517.96,518.015,517.8,517.86,315366
2024-04-02 18:15:00+00:00,517.86,518.02,517.845,518.015,198521
2024-04-02 18:20:00+00:00,518.02,518.12,517.82,517.88,537160
2024-04-02 18:25:00+00:00,517.88,518.07,517.855,517.905,309450
2024-04-02 18:30:00+00:00,517.91,518.1,517.89,518.01,319461
2024-04-02 18:35:00+00:00,518.005,518.02,517.73,517.88,391148
2024-04-02 18:40:00+00:00,517.8824,518.14,517.875,518.04,411131
2024-04-02 18:45:00+00:00,518.04,518.045,517.64,517.78,975307
2024-04-02 18:50:00+00:00,517.7851,518.02,517.77,517.87,378565
