timestamp,open,high,low,close,volume
2023-01-01 10:02:00,98.74,98.84,98.43,98.66,11666
2023-01-01 10:03:00,96.43,96.86,96.33,96.58,11251
2023-01-01 10:04:00,97.56,97.78,97.36,97.57,11166
2023-01-01 10:05:00,96.95,97.2,96.71,96.95,10547
2023-01-01 10:06:00,96.14,96.5,96.04,96.24,10805
2023-01-01 10:07:00,97.16,97.48,97.06,97.22,10939
2023-01-01 10:08:00,97.45,97.78,97.35,97.58,9098
2023-01-01 10:09:00,98.35,98.56,98.25,98.33,9963
2023-01-01 10:10:00,97.69,97.79,97.32,97.59,10551
2023-01-01 10:11:00,97.2,97.44,97.08,97.26,10365
2023-01-01 10:12:00,100.45,100.55,100.19,100.3,9536
2023-01-01 10:13:00,97.57,97.88,97.41,97.6,8905
2023-01-01 10:14:00,100.25,100.46,100.1,100.17,9102
2023-01-01 10:15:00,102.6,102.71,102.15,102.4,9880
2023-01-01 10:16:00,103.64,104.14,103.53,103.83,8147
2023-01-01 10:17:00,104.68,104.79,104.47,104.59,10312
2023-01-01 10:18:00,100.5,100.84,100.4,100.55,10783
2023-01-01 10:19:00,101.48,101.86,101.38,101.59,9959
2023-01-01 10:20:00,101.05,101.28,100.95,101.1,10843
2023-01-01 10:21:00,100.86,101.26,100.76,100.97,10033
2023-01-01 10:22:00,100.63,101.04,100.53,100.8,8094
2023-01-01 10:23:00,101.34,101.47,101.24,101.47,9413
2023-01-01 10:24:00,101.23,101.4,101.04,101.18,11759
2023-01-01 10:25:00,98.47,98.57,98.02,98.29,10656
2023-01-01 10:26:00,95.6,95.7,95.23,95.43,8577
2023-01-01 10:27:00,91.31,91.7,91.21,91.43,15432
2023-01-01 10:28:00,90.62,91.01,90.53,90.76,21066
2023-01-01 10:29:00,90.19,90.43,90.05,90.32,15021
2023-01-01 10:30:00,91.92,92.07,91.59,91.84,16736
2023-01-01 10:31:00,92.45,92.74,92.27,92.51,8706
2023-01-01 10:32:00,92.8,93.02,92.71,92.77,10263
2023-01-01 10:33:00,90.27,90.52,90.03,90.3,17864
2023-01-01 10:34:00,88.1,88.18,87.72,87.92,20395
2023-01-01 10:35:00,88.47,88.6,88.16,88.39,23352
2023-01-01 10:36:00,89.33,89.66,89.24,89.42,19052
2023-01-01 10:37:00,88.62,88.76,88.33,88.53,20199
2023-01-01 10:38:00,90.53,90.88,90.44,90.66,21838
2023-01-01 10:39:00,90.87,91.13,90.62,90.88,18901
2023-01-01 10:40:00,90.99,91.12,90.84,91.03,18160
2023-01-01 10:41:00,94.64,95.03,94.49,94.75,10074
2023-01-01 10:42:00,97.74,97.84,97.53,97.66,10939
2023-01-01 10:43:00,98.77,99.14,98.67,98.89,8429
2023-01-01 10:44:00,98.35,98.45,97.96,98.22,8782
2023-01-01 10:45:00,99.64,99.86,99.39,99.59,11167
2023-01-01 10:46:00,101.0,101.38,100.9,101.16,10650
2023-01-01 10:47:00,102.76,102.86,102.56,102.68,9267
2023-01-01 10:48:00,101.63,101.98,101.47,101.7,11068
2023-01-01 10:49:00,100.0,100.24,99.85,100.03,8792
2023-01-01 10:50:00,99.47,99.83,99.32,99.61,8462
2023-01-01 10:51:00,97.84,97.94,97.62,97.75,10152
2023-01-01 10:52:00,92.75,92.88,92.38,92.61,10231
2023-01-01 10:53:00,89.53,89.67,89.19,89.41,16353
2023-01-01 10:54:00,92.76,92.86,92.44,92.69,10668
2023-01-01 10:55:00,93.72,93.95,93.62,93.68,10479
2023-01-01 10:56:00,93.3,93.62,93.21,93.36,11806
2023-01-01 10:57:00,91.9,91.99,91.62,91.87,22683
2023-01-01 10:58:00,94.74,95.06,94.6,94.87,9308
2023-01-01 10:59:00,97.3,97.44,96.96,97.15,9337
2023-01-01 11:00:00,94.27,94.47,94.06,94.28,9747
2023-01-01 11:01:00,92.08,92.18,91.83,92.08,11963
2023-01-01 11:02:00,90.24,90.33,89.87,90.06,18628
2023-01-01 11:03:00,90.21,90.31,89.92,90.06,19509
2023-01-01 11:04:00,91.72,91.82,91.35,91.58,18492
2023-01-01 11:05:00,95.4,95.66,95.16,95.4,11933
2023-01-01 11:06:00,91.09,91.49,91.0,91.22,19194
2023-01-01 11:07:00,93.21,93.43,93.12,93.33,11503
2023-01-01 11:08:00,97.39,97.63,97.29,97.34,11046
2023-01-01 11:09:00,92.65,92.74,92.37,92.54,8053
2023-01-01 11:10:00,93.52,93.62,93.25,93.42,9927
2023-01-01 11:11:00,93.19,93.49,93.09,93.25,8750
2023-01-01 11:12:00,89.77,89.89,89.6,89.78,15873
2023-01-01 11:13:00,90.46,90.76,90.35,90.62,15654
2023-01-01 11:14:00,91.61,91.7,91.41,91.6,19176
2023-01-01 11:15:00,93.89,94.12,93.76,93.91,10406
2023-01-01 11:16:00,92.71,92.87,92.62,92.75,8860
2023-01-01 11:17:00,94.19,94.28,93.91,94.13,8732
2023-01-01 11:18:00,92.76,93.14,92.67,92.92,8093
2023-01-01 11:19:00,94.08,94.17,93.72,93.9,8587
2023-01-01 11:20:00,91.25,91.39,90.97,91.14,23192
2023-01-01 11:21:00,90.55,90.64,90.22,90.42,18467
2023-01-01 11:22:00,90.79,91.01,90.7,90.88,21025
2023-01-01 11:23:00,93.05,93.15,92.76,92.87,9430
2023-01-01 11:24:00,91.93,92.1,91.71,91.94,17087
2023-01-01 11:25:00,90.8,91.22,90.69,90.95,23058
2023-01-01 11:26:00,91.49,91.72,91.38,91.53,16461
2023-01-01 11:27:00,89.45,89.65,89.28,89.4,19275
2023-01-01 11:28:00,87.76,88.05,87.6,87.85,15399
2023-01-01 11:29:00,89.52,89.86,89.43,89.66,22962
2023-01-01 11:30:00,89.4,89.82,89.32,89.58,21852
2023-01-01 11:31:00,90.7,90.94,90.43,90.7,15040
2023-01-01 11:32:00,88.98,89.3,88.89,89.13,20361
2023-01-01 11:33:00,87.51,87.6,87.25,87.35,22326
2023-01-01 11:34:00,85.03,85.25,84.75,85.0,16183
2023-01-01 11:35:00,88.18,88.42,88.03,88.18,22178
2023-01-01 11:36:00,86.89,87.21,86.77,86.96,22874
2023-01-01 11:37:00,84.86,85.14,84.75,85.0,20606
2023-01-01 11:38:00,84.93,85.17,84.79,85.0,15857
2023-01-01 11:39:00,85.17,85.26,84.79,85.0,15138
2023-01-01 11:40:00,84.94,85.15,84.77,85.0,19423
2023-01-01 11:41:00,85.78,85.9,85.62,85.74,16708
2023-01-01 11:42:00,86.75,87.09,86.66,86.91,22289
2023-01-01 11:43:00,85.46,85.59,85.12,85.35,19975
2023-01-01 11:44:00,86.34,86.58,86.08,86.34,19890
2023-01-01 11:45:00,87.03,87.15,86.86,86.93,15813
2023-01-01 11:46:00,85.98,86.16,85.79,85.91,20683
2023-01-01 11:47:00,85.47,85.6,85.11,85.36,23740
2023-01-01 11:48:00,88.02,88.11,87.83,87.96,20168
2023-01-01 11:49:00,90.68,90.78,90.39,90.62,21621
2023-01-01 11:50:00,88.47,88.69,88.38,88.52,16108
2023-01-01 11:51:00,91.72,91.81,91.48,91.54,23875
2023-01-01 11:52:00,87.87,87.99,87.73,87.95,20919
2023-01-01 11:53:00,86.13,86.23,85.76,85.97,16990
2023-01-01 11:54:00,86.64,86.92,86.55,86.72,15494
2023-01-01 11:55:00,86.1,86.18,85.81,85.97,16526
2023-01-01 11:56:00,85.5,85.59,85.27,85.33,17740
2023-01-01 11:57:00,86.15,86.37,86.07,86.18,19921
2023-01-01 11:58:00,88.76,88.89,88.49,88.73,18604
2023-01-01 11:59:00,88.18,88.3,87.96,88.16,23937
2023-01-01 12:00:00,84.88,85.23,84.8,85.0,22588
2023-01-01 12:01:00,85.23,85.4,85.1,85.24,24166
2023-01-01 12:02:00,85.16,85.25,84.95,85.0,22340
2023-01-01 12:03:00,86.08,86.23,85.83,86.07,18787
2023-01-01 12:04:00,88.22,88.31,87.97,88.04,19900
2023-01-01 12:05:00,87.66,87.82,87.5,87.67,15745
2023-01-01 12:06:00,87.39,87.48,87.26,87.4,19218
2023-01-01 12:07:00,87.65,87.9,87.56,87.65,16000
2023-01-01 12:08:00,89.36,89.79,89.27,89.53,18489
2023-01-01 12:09:00,91.83,91.94,91.48,91.73,21751
2023-01-01 12:10:00,92.18,92.52,92.09,92.3,8123
2023-01-01 12:11:00,91.11,91.22,90.94,91.15,17231
2023-01-01 12:12:00,88.83,88.95,88.59,88.74,15274
2023-01-01 12:13:00,91.81,91.91,91.5,91.7,20901
2023-01-01 12:14:00,92.2,92.55,92.11,92.3,11091
2023-01-01 12:15:00,87.84,88.05,87.68,87.89,18510
2023-01-01 12:16:00,87.99,88.36,87.9,88.12,20236
2023-01-01 12:17:00,90.25,90.47,89.99,90.21,15491
2023-01-01 12:18:00,88.09,88.25,88.0,88.11,15181
2023-01-01 12:19:00,89.41,89.62,89.32,89.55,17821
2023-01-01 12:20:00,90.51,90.89,90.42,90.65,15280
2023-01-01 12:21:00,90.53,90.76,90.31,90.54,17926
2023-01-01 12:22:00,92.65,92.74,92.27,92.49,9982
2023-01-01 12:23:00,89.57,89.72,89.36,89.51,16704
2023-01-01 12:24:00,89.44,89.53,89.1,89.36,22767
2023-01-01 12:25:00,89.02,89.35,88.92,89.09,20146
2023-01-01 12:26:00,87.97,88.06,87.66,87.91,22574
2023-01-01 12:27:00,87.49,87.66,87.4,87.61,18418
2023-01-01 12:28:00,88.26,88.39,87.97,88.15,24017
2023-01-01 12:29:00,86.99,87.24,86.91,87.0,24137
2023-01-01 12:30:00,86.58,86.79,86.5,86.56,24849
2023-01-01 12:31:00,87.25,87.46,87.1,87.33,24519
2023-01-01 12:32:00,87.52,87.73,87.43,87.55,16940
2023-01-01 12:33:00,88.61,88.78,88.29,88.56,18180
2023-01-01 12:34:00,88.18,88.45,88.04,88.28,22794
2023-01-01 12:35:00,91.02,91.44,90.93,91.17,24447
2023-01-01 12:36:00,94.95,95.15,94.76,94.93,9867
2023-01-01 12:37:00,94.52,94.83,94.43,94.61,11511
2023-01-01 12:38:00,95.11,95.32,95.02,95.24,10886
2023-01-01 12:39:00,96.72,96.89,96.51,96.72,8355
2023-01-01 12:40:00,96.27,96.37,95.97,96.16,8453
2023-01-01 12:41:00,98.35,98.46,98.14,98.35,9665
2023-01-01 12:42:00,101.07,101.17,100.65,100.92,10783
2023-01-01 12:43:00,104.1,104.29,103.82,104.08,11481
2023-01-01 12:44:00,105.43,105.67,105.13,105.4,10113
2023-01-01 12:45:00,105.51,105.62,105.15,105.44,9657
2023-01-01 12:46:00,108.66,109.05,108.53,108.81,18397
2023-01-01 12:47:00,107.37,107.54,107.09,107.23,11870
2023-01-01 12:48:00,103.19,103.58,103.05,103.28,10948
2023-01-01 12:49:00,98.57,98.67,98.29,98.54,11065
2023-01-01 12:50:00,99.97,100.07,99.54,99.81,8256
2023-01-01 12:51:00,103.02,103.19,102.73,103.03,11075
2023-01-01 12:52:00,104.5,104.73,104.28,104.59,11000
2023-01-01 12:53:00,102.64,102.93,102.44,102.7,9942
2023-01-01 12:54:00,101.64,101.87,101.54,101.76,9512
2023-01-01 12:55:00,103.62,103.99,103.51,103.73,8986
2023-01-01 12:56:00,101.95,102.05,101.47,101.76,10178
2023-01-01 12:57:00,102.11,102.49,102.01,102.21,9579
2023-01-01 12:58:00,98.43,98.53,97.94,98.24,8179
2023-01-01 12:59:00,97.34,97.78,97.24,97.5,9080
2023-01-01 13:00:00,97.97,98.1,97.68,97.94,9478
2023-01-01 13:01:00,98.04,98.24,97.88,98.17,10409
2023-01-01 13:02:00,94.59,94.75,94.29,94.53,8701
2023-01-01 13:03:00,95.72,95.89,95.38,95.64,10584
2023-01-01 13:04:00,97.81,97.96,97.41,97.69,11991
2023-01-01 13:05:00,99.79,99.9,99.55,99.75,11705
2023-01-01 13:06:00,100.96,101.33,100.8,101.1,10162
2023-01-01 13:07:00,99.7,99.92,99.6,99.84,10658
2023-01-01 13:08:00,97.43,97.74,97.33,97.58,10278
2023-01-01 13:09:00,96.31,96.53,96.15,96.25,8898
2023-01-01 13:10:00,98.19,98.59,98.03,98.32,10000
2023-01-01 13:11:00,97.37,97.47,97.1,97.32,10853
2023-01-01 13:12:00,97.14,97.24,96.78,96.95,10208
2023-01-01 13:13:00,95.46,95.82,95.36,95.57,8855
2023-01-01 13:14:00,93.09,93.27,92.77,93.01,9823
2023-01-01 13:15:00,88.94,89.2,88.75,89.0,18360
2023-01-01 13:16:00,89.64,89.86,89.37,89.63,23489
2023-01-01 13:17:00,93.32,93.49,93.21,93.39,11109
2023-01-01 13:18:00,92.4,92.49,92.14,92.37,10200
2023-01-01 13:19:00,90.38,90.5,89.96,90.23,18097
2023-01-01 13:20:00,89.01,89.1,88.66,88.84,24503
2023-01-01 13:21:00,92.11,92.2,91.87,92.05,8056
2023-01-01 13:22:00,86.79,86.87,86.55,86.76,23216
2023-01-01 13:23:00,85.13,85.22,84.76,85.0,15997
2023-01-01 13:24:00,84.83,85.21,84.75,85.0,24614
2023-01-01 13:25:00,84.9,85.19,84.8,85.0,21991
2023-01-01 13:26:00,87.89,87.98,87.71,87.89,20688
2023-01-01 13:27:00,87.87,88.01,87.63,87.81,17050
2023-01-01 13:28:00,89.26,89.62,89.17,89.42,20683
2023-01-01 13:29:00,90.92,91.02,90.53,90.78,15797
2023-01-01 13:30:00,90.69,90.78,90.42,90.52,22561
2023-01-01 13:31:00,92.2,92.41,92.01,92.13,11003
2023-01-01 13:32:00,92.22,92.47,92.06,92.24,11988
2023-01-01 13:33:00,92.21,92.3,91.77,92.03,10399
2023-01-01 13:34:00,92.46,92.55,92.29,92.39,10434
2023-01-01 13:35:00,88.07,88.16,87.7,87.95,18477
2023-01-01 13:36:00,87.24,87.51,87.15,87.27,20856
2023-01-01 13:37:00,86.43,86.61,86.31,86.53,19308
2023-01-01 13:38:00,88.5,88.86,88.41,88.66,23248
2023-01-01 13:39:00,89.34,89.43,89.13,89.38,19350
2023-01-01 13:40:00,88.99,89.14,88.83,89.05,21629
2023-01-01 13:41:00,89.55,89.76,89.41,89.64,17145
2023-01-01 13:42:00,92.45,92.86,92.36,92.63,10482
2023-01-01 13:43:00,94.31,94.6,94.21,94.36,8153
2023-01-01 13:44:00,94.04,94.33,93.95,94.23,9012
2023-01-01 13:45:00,91.06,91.29,90.97,91.05,16876
2023-01-01 13:46:00,91.74,91.94,91.56,91.81,21065
2023-01-01 13:47:00,93.55,93.64,93.18,93.39,11192
2023-01-01 13:48:00,92.92,93.28,92.82,93.02,8552
2023-01-01 13:49:00,91.17,91.38,90.93,91.16,16830
2023-01-01 13:50:00,91.65,91.9,91.49,91.66,19552
2023-01-01 13:51:00,88.93,89.18,88.84,88.95,24203
2023-01-01 13:52:00,87.17,87.39,86.99,87.18,16270
2023-01-01 13:53:00,84.86,85.21,84.77,85.0,20987
2023-01-01 13:54:00,84.94,85.1,84.75,85.0,20015
2023-01-01 13:55:00,85.23,85.5,85.14,85.31,23367
2023-01-01 13:56:00,85.62,85.71,85.38,85.6,24674
2023-01-01 13:57:00,85.12,85.25,84.95,85.0,17847
2023-01-01 13:58:00,85.86,86.19,85.78,86.02,24232
2023-01-01 13:59:00,85.11,85.2,84.79,85.0,18591
2023-01-01 14:00:00,84.87,85.05,84.78,85.0,20993
2023-01-01 14:01:00,85.37,85.73,85.22,85.48,19779
2023-01-01 14:02:00,84.96,85.21,84.83,85.0,15509
2023-01-01 14:03:00,86.46,86.72,86.3,86.47,20938
2023-01-01 14:04:00,86.38,86.59,86.3,86.5,20853
2023-01-01 14:05:00,84.87,85.06,84.76,85.0,23383
2023-01-01 14:06:00,86.38,86.57,86.12,86.37,24889
2023-01-01 14:07:00,85.04,85.15,84.93,85.0,15111
2023-01-01 14:08:00,84.94,85.02,84.75,85.0,18999
2023-01-01 14:09:00,84.95,85.16,84.86,85.0,22653
2023-01-01 14:10:00,85.15,85.24,84.76,85.0,20264
2023-01-01 14:11:00,85.06,85.42,84.94,85.18,18774
2023-01-01 14:12:00,87.75,87.89,87.66,87.8,24621
2023-01-01 14:13:00,87.88,88.02,87.79,87.82,20763
2023-01-01 14:14:00,88.69,88.78,88.48,88.74,19313
2023-01-01 14:15:00,87.36,87.44,86.97,87.19,15091
2023-01-01 14:16:00,86.23,86.32,85.84,86.07,19149
2023-01-01 14:17:00,85.71,85.95,85.62,85.75,21515
2023-01-01 14:18:00,86.19,86.28,86.02,86.03,24277
2023-01-01 14:19:00,85.16,85.24,84.83,85.0,16315
2023-01-01 14:20:00,85.02,85.2,84.75,85.0,23467
2023-01-01 14:21:00,85.03,85.22,84.91,85.0,15052
2023-01-01 14:22:00,85.91,86.2,85.83,86.0,24644
2023-01-01 14:23:00,84.88,85.2,84.75,85.0,21022
2023-01-01 14:24:00,89.55,89.84,89.46,89.63,16753
2023-01-01 14:25:00,91.55,91.84,91.42,91.6,20244
2023-01-01 14:26:00,86.97,87.12,86.88,87.06,17058
2023-01-01 14:27:00,86.09,86.33,85.89,86.12,20652
2023-01-01 14:28:00,84.85,85.2,84.77,85.0,23215
2023-01-01 14:29:00,85.74,85.98,85.6,85.79,17116
2023-01-01 14:30:00,84.93,85.02,84.75,85.0,22182
2023-01-01 14:31:00,84.95,85.21,84.86,85.0,17117
2023-01-01 14:32:00,85.02,85.24,84.85,85.0,19309
2023-01-01 14:33:00,85.04,85.23,84.81,85.0,19900
2023-01-01 14:34:00,85.01,85.25,84.92,85.0,19828
2023-01-01 14:35:00,85.0,85.19,84.85,85.0,19028
2023-01-01 14:36:00,84.96,85.25,84.86,85.0,24342
2023-01-01 14:37:00,85.12,85.21,84.78,85.0,19632
2023-01-01 14:38:00,86.72,87.08,86.63,86.85,23660
2023-01-01 14:39:00,86.3,86.62,86.22,86.45,18549
2023-01-01 14:40:00,85.74,85.92,85.65,85.78,18389
2023-01-01 14:41:00,85.08,85.16,84.78,85.0,16905
2023-01-01 14:42:00,84.9,85.16,84.81,85.0,23095
2023-01-01 14:43:00,84.92,85.22,84.77,85.0,23633
2023-01-01 14:44:00,85.13,85.21,84.92,85.0,20947
2023-01-01 14:45:00,85.14,85.23,84.88,85.0,18629
2023-01-01 14:46:00,86.52,86.67,86.32,86.49,24493
2023-01-01 14:47:00,91.34,91.67,91.25,91.44,16967
2023-01-01 14:48:00,91.98,92.16,91.66,91.92,20593
2023-01-01 14:49:00,91.36,91.69,91.27,91.49,21324
2023-01-01 14:50:00,94.62,94.93,94.53,94.74,8132
2023-01-01 14:51:00,96.84,97.21,96.74,97.03,10680
2023-01-01 14:52:00,92.83,92.92,92.51,92.75,10402
2023-01-01 14:53:00,94.42,94.52,94.02,94.28,11420
2023-01-01 14:54:00,94.23,94.5,94.06,94.27,8770
2023-01-01 14:55:00,92.32,92.66,92.23,92.44,9351
2023-01-01 14:56:00,93.5,93.7,93.31,93.43,10047
2023-01-01 14:57:00,92.43,92.65,92.34,92.41,9898
2023-01-01 14:58:00,93.65,93.83,93.44,93.69,8518
2023-01-01 14:59:00,94.35,94.44,94.12,94.31,9379
2023-01-01 15:00:00,94.42,94.56,94.09,94.35,8199
2023-01-01 15:01:00,92.14,92.24,91.81,92.0,19445
2023-01-01 15:02:00,90.4,90.77,90.31,90.55,20219
2023-01-01 15:03:00,93.46,93.62,93.25,93.4,11247
2023-01-01 15:04:00,90.79,90.98,90.51,90.73,21110
2023-01-01 15:05:00,92.01,92.36,91.92,92.14,11550
2023-01-01 15:06:00,92.41,92.7,92.32,92.45,11546
2023-01-01 15:07:00,93.44,93.53,93.16,93.43,9995
2023-01-01 15:08:00,94.5,94.76,94.4,94.61,11085
2023-01-01 15:09:00,94.73,94.82,94.41,94.54,9594
2023-01-01 15:10:00,93.7,93.97,93.5,93.74,9533
2023-01-01 15:11:00,91.56,91.7,91.27,91.47,19944
2023-01-01 15:12:00,91.63,91.72,91.22,91.45,18934
2023-01-01 15:13:00,94.2,94.45,94.01,94.2,10126
2023-01-01 15:14:00,94.68,94.88,94.49,94.77,10870
2023-01-01 15:15:00,95.16,95.48,95.07,95.26,11100
2023-01-01 15:16:00,93.34,93.43,93.02,93.24,11621
2023-01-01 15:17:00,93.31,93.41,92.96,93.21,10433
2023-01-01 15:18:00,91.98,92.07,91.62,91.89,16226
2023-01-01 15:19:00,91.36,91.52,91.23,91.41,23164
2023-01-01 15:20:00,93.32,93.59,93.23,93.33,11926
2023-01-01 15:21:00,91.81,92.21,91.72,91.95,16504
2023-01-01 15:22:00,89.32,89.41,89.1,89.15,20586
2023-01-01 15:23:00,88.51,88.8,88.43,88.56,23488
2023-01-01 15:24:00,88.13,88.47,87.96,88.21,17226
2023-01-01 15:25:00,87.34,87.69,87.25,87.43,20475
2023-01-01 15:26:00,90.35,90.7,90.26,90.51,24935
2023-01-01 15:27:00,89.76,90.02,89.67,89.79,16139
2023-01-01 15:28:00,91.41,91.51,91.06,91.28,24365
2023-01-01 15:29:00,89.02,89.31,88.93,89.05,20190
2023-01-01 15:30:00,91.48,91.66,91.29,91.52,16816
2023-01-01 15:31:00,89.49,89.58,89.21,89.42,18598
2023-01-01 15:32:00,88.89,88.98,88.59,88.8,20436
2023-01-01 15:33:00,88.95,89.12,88.86,88.99,21573
2023-01-01 15:34:00,87.51,87.76,87.42,87.64,15986
2023-01-01 15:35:00,85.89,86.2,85.81,86.01,15191
2023-01-01 15:36:00,87.33,87.53,87.11,87.37,21939
2023-01-01 15:37:00,87.41,87.64,87.29,87.4,20343
2023-01-01 15:38:00,85.25,85.36,85.14,85.25,23265
2023-01-01 15:39:00,86.0,86.16,85.83,86.04,17314
2023-01-01 15:40:00,84.88,85.25,84.79,85.0,22731
2023-01-01 15:41:00,85.04,85.21,84.84,85.0,18940
2023-01-01 15:42:00,86.99,87.11,86.82,86.86,22658
2023-01-01 15:43:00,87.78,87.87,87.37,87.63,22550
2023-01-01 15:44:00,88.27,88.47,88.18,88.24,15015
2023-01-01 15:45:00,89.36,89.48,89.07,89.22,15169
2023-01-01 15:46:00,88.9,89.12,88.81,88.96,23687
2023-01-01 15:47:00,90.07,90.16,89.71,89.94,18279
2023-01-01 15:48:00,90.56,90.79,90.41,90.55,18878
2023-01-01 15:49:00,91.25,91.59,91.06,91.33,23422
2023-01-01 15:50:00,90.54,90.63,90.26,90.4,15437
2023-01-01 15:51:00,90.02,90.23,89.89,90.04,19285
2023-01-01 15:52:00,91.24,91.33,91.0,91.26,23561
2023-01-01 15:53:00,91.08,91.17,90.85,90.95,21192
2023-01-01 15:54:00,89.48,89.69,89.39,89.61,18102
2023-01-01 15:55:00,90.68,90.98,90.51,90.77,21078
2023-01-01 15:56:00,92.2,92.32,92.05,92.23,8764
2023-01-01 15:57:00,90.69,90.82,90.49,90.68,21788
2023-01-01 15:58:00,93.81,93.91,93.47,93.67,10583
2023-01-01 15:59:00,94.69,94.8,94.4,94.62,11268
2023-01-01 16:00:00,93.94,94.08,93.63,93.86,10010
2023-01-01 16:01:00,93.12,93.37,93.02,93.29,9883
2023-01-01 16:02:00,91.24,91.35,90.88,91.08,23048
2023-01-01 16:03:00,92.24,92.52,92.15,92.29,9585
2023-01-01 16:04:00,92.94,93.13,92.66,92.93,11278
2023-01-01 16:05:00,94.53,94.62,94.24,94.35,10696
2023-01-01 16:06:00,95.98,96.3,95.89,96.05,11745
2023-01-01 16:07:00,94.73,95.06,94.63,94.82,8899
2023-01-01 16:08:00,95.42,95.67,95.32,95.52,10461
2023-01-01 16:09:00,95.7,95.8,95.41,95.68,8186
2023-01-01 16:10:00,96.01,96.11,95.7,95.83,9351
2023-01-01 16:11:00,97.81,97.9,97.54,97.64,8388
2023-01-01 16:12:00,98.35,98.56,98.05,98.27,11893
2023-01-01 16:13:00,99.08,99.2,98.71,98.97,11198
2023-01-01 16:14:00,99.32,99.6,99.22,99.49,11344
2023-01-01 16:15:00,101.36,101.75,101.26,101.54,10985
2023-01-01 16:16:00,104.78,104.94,104.57,104.87,8287
2023-01-01 16:17:00,106.0,106.24,105.86,106.14,10046
2023-01-01 16:18:00,104.11,104.23,103.65,103.94,11364
2023-01-01 16:19:00,104.72,104.87,104.49,104.66,10656
2023-01-01 16:20:00,107.41,107.57,107.2,107.4,9994
2023-01-01 16:21:00,107.13,107.24,106.63,106.95,11770
2023-01-01 16:22:00,107.2,107.42,106.99,107.3,9156
2023-01-01 16:23:00,107.3,107.72,107.19,107.47,10559
2023-01-01 16:24:00,110.26,110.37,109.96,110.1,17891
2023-01-01 16:25:00,113.26,113.47,112.91,113.17,18808
2023-01-01 16:26:00,112.86,113.28,112.75,112.98,19767
2023-01-01 16:27:00,111.75,112.14,111.59,111.87,16595
2023-01-01 16:28:00,114.53,114.7,114.31,114.38,15478
2023-01-01 16:29:00,114.66,114.96,114.44,114.75,24551
2023-01-01 16:30:00,113.67,114.13,113.51,113.85,15930
2023-01-01 16:31:00,114.88,115.22,114.76,115.0,20739
2023-01-01 16:32:00,107.71,107.95,107.6,107.67,10203
2023-01-01 16:33:00,109.29,109.44,108.95,109.19,23183
2023-01-01 16:34:00,111.13,111.24,110.73,110.97,20314
2023-01-01 16:35:00,111.08,111.23,110.8,111.12,24691
2023-01-01 16:36:00,112.86,113.28,112.72,113.01,21884
2023-01-01 16:37:00,112.13,112.25,111.87,112.19,23017
2023-01-01 16:38:00,111.47,111.58,110.98,111.26,15730
2023-01-01 16:39:00,111.54,111.81,111.39,111.61,18389
2023-01-01 16:40:00,115.14,115.26,114.76,115.0,20191
2023-01-01 16:41:00,112.85,113.29,112.73,112.99,24881
2023-01-01 16:42:00,110.66,110.78,110.21,110.46,23838
2023-01-01 16:43:00,112.15,112.28,111.85,111.97,15040
2023-01-01 16:44:00,115.13,115.3,114.76,115.0,23983
2023-01-01 16:45:00,110.58,111.03,110.42,110.71,19934
