timestamp,open,high,low,close,volume
2023-01-01 10:35:00,95.15,95.42,95.05,95.31,11300
2023-01-01 10:36:00,96.01,96.46,95.91,96.19,9184
2023-01-01 10:37:00,95.49,95.66,95.24,95.52,9685
2023-01-01 10:38:00,96.66,96.76,96.37,96.65,9753
2023-01-01 10:39:00,97.42,97.82,97.32,97.57,8884
2023-01-01 10:40:00,95.02,95.11,94.81,95.1,9587
2023-01-01 10:41:00,94.09,94.5,93.99,94.23,11760
2023-01-01 10:42:00,94.38,94.48,94.09,94.21,8769
2023-01-01 10:43:00,94.3,94.54,94.12,94.27,8712
2023-01-01 10:44:00,93.62,93.85,93.47,93.65,8959
2023-01-01 10:45:00,95.29,95.49,95.05,95.23,9384
2023-01-01 10:46:00,96.15,96.27,95.95,96.09,8323
2023-01-01 10:47:00,98.6,98.74,98.48,98.74,10591
2023-01-01 10:48:00,98.63,98.86,98.53,98.64,9871
2023-01-01 10:49:00,96.92,97.28,96.81,97.09,11334
2023-01-01 10:50:00,97.23,97.4,97.12,97.22,8961
2023-01-01 10:51:00,97.79,97.99,97.64,97.89,9958
2023-01-01 10:52:00,99.17,99.27,98.8,98.99,10409
2023-01-01 10:53:00,98.06,98.16,97.74,97.91,8779
2023-01-01 10:54:00,98.98,99.18,98.81,98.95,9292
2023-01-01 10:55:00,98.39,98.82,98.3,98.58,11167
2023-01-01 10:56:00,98.75,98.92,98.53,98.64,8763
2023-01-01 10:57:00,97.57,97.76,97.21,97.48,11533
2023-01-01 10:58:00,97.63,97.72,97.37,97.52,8086
2023-01-01 10:59:00,97.84,97.94,97.59,97.66,8975
2023-01-01 11:00:00,98.61,98.74,98.27,98.54,11877
2023-01-01 11:01:00,99.13,99.23,98.73,98.98,11899
2023-01-01 11:02:00,98.32,98.42,98.13,98.13,9494
2023-01-01 11:03:00,97.95,98.24,97.73,98.0,11709
2023-01-01 11:04:00,98.18,98.57,98.08,98.33,11527
2023-01-01 11:05:00,97.93,98.33,97.83,98.11,8024
2023-01-01 11:06:00,99.71,99.81,99.36,99.63,10403
2023-01-01 11:07:00,98.66,98.76,98.37,98.6,9403
2023-01-01 11:08:00,99.08,99.44,98.98,99.21,9049
2023-01-01 11:09:00,97.21,97.48,97.11,97.23,9978
2023-01-01 11:10:00,98.82,98.98,98.72,98.93,9675
2023-01-01 11:11:00,98.1,98.47,98.0,98.19,9835
2023-01-01 11:12:00,98.17,98.46,98.07,98.25,8618
2023-01-01 11:13:00,98.75,98.99,98.65,98.86,11436
2023-01-01 11:14:00,98.99,99.09,98.65,98.93,9412
2023-01-01 11:15:00,99.32,99.43,99.13,99.37,8012
2023-01-01 11:16:00,99.97,100.19,99.87,99.98,11021
2023-01-01 11:17:00,99.65,99.94,99.54,99.71,8746
2023-01-01 11:18:00,100.31,100.41,100.09,100.15,8987
2023-01-01 11:19:00,100.43,100.72,100.3,100.58,9028
2023-01-01 11:20:00,100.09,100.48,99.95,100.24,10830
2023-01-01 11:21:00,100.4,100.5,100.03,100.29,8933
2023-01-01 11:22:00,99.66,99.76,99.25,99.53,8850
2023-01-01 11:23:00,98.88,98.98,98.57,98.86,11693
2023-01-01 11:24:00,99.24,99.4,98.92,99.13,10957
2023-01-01 11:25:00,99.31,99.5,99.19,99.42,8043
2023-01-01 11:26:00,98.64,98.74,98.24,98.49,8884
2023-01-01 11:27:00,98.59,98.74,98.22,98.51,10441
2023-01-01 11:28:00,97.41,97.61,97.31,97.33,11782
2023-01-01 11:29:00,96.72,96.81,96.41,96.53,9636
2023-01-01 11:30:00,95.71,96.06,95.61,95.84,9816
2023-01-01 11:31:00,96.33,96.65,96.23,96.5,11960
2023-01-01 11:32:00,95.23,95.51,95.09,95.35,11448
2023-01-01 11:33:00,93.39,93.71,93.24,93.44,8092
2023-01-01 11:34:00,92.3,92.39,92.12,92.37,8455
2023-01-01 11:35:00,92.53,92.62,92.14,92.37,11709
2023-01-01 11:36:00,91.33,91.53,91.23,91.33,17838
2023-01-01 11:37:00,91.84,92.14,91.74,91.98,22032
2023-01-01 11:38:00,92.0,92.32,91.87,92.11,10005
2023-01-01 11:39:00,91.21,91.3,91.0,91.15,16745
2023-01-01 11:40:00,91.2,91.4,91.0,91.27,16653
2023-01-01 11:41:00,91.45,91.59,91.14,91.38,18080
2023-01-01 11:42:00,92.57,92.77,92.39,92.6,8403
2023-01-01 11:43:00,94.7,94.79,94.38,94.58,11650
2023-01-01 11:44:00,95.21,95.41,95.12,95.36,8840
2023-01-01 11:45:00,94.23,94.47,94.01,94.2,9068
2023-01-01 11:46:00,94.5,94.74,94.34,94.56,8063
2023-01-01 11:47:00,93.67,93.77,93.38,93.56,10692
2023-01-01 11:48:00,92.29,92.44,92.02,92.28,10923
2023-01-01 11:49:00,94.06,94.28,93.96,94.23,9106
2023-01-01 11:50:00,93.94,94.34,93.85,94.13,10036
2023-01-01 11:51:00,95.05,95.36,94.9,95.16,10678
2023-01-01 11:52:00,94.95,95.04,94.62,94.84,11906
2023-01-01 11:53:00,95.7,95.87,95.47,95.7,10313
2023-01-01 11:54:00,95.69,96.01,95.54,95.78,11163
2023-01-01 11:55:00,95.7,96.06,95.61,95.82,10877
2023-01-01 11:56:00,97.31,97.4,96.97,97.25,10525
2023-01-01 11:57:00,98.4,98.83,98.31,98.53,9536
2023-01-01 11:58:00,97.8,98.04,97.68,97.87,10488
2023-01-01 11:59:00,98.76,98.99,98.67,98.79,11863
2023-01-01 12:00:00,96.99,97.2,96.72,97.01,9882
2023-01-01 12:01:00,94.8,94.9,94.48,94.68,8929
2023-01-01 12:02:00,95.22,95.38,94.97,95.2,11208
2023-01-01 12:03:00,96.71,96.81,96.43,96.62,8852
2023-01-01 12:04:00,95.95,96.05,95.57,95.8,11477
2023-01-01 12:05:00,95.86,96.19,95.77,95.95,9884
2023-01-01 12:06:00,97.73,97.94,97.54,97.69,11334
2023-01-01 12:07:00,97.8,97.9,97.48,97.61,11026
2023-01-01 12:08:00,100.52,100.68,100.36,100.62,9748
2023-01-01 12:09:00,100.92,101.03,100.63,100.92,10211
2023-01-01 12:10:00,101.84,101.99,101.62,101.85,10072
2023-01-01 12:11:00,102.53,102.75,102.2,102.44,8645
2023-01-01 12:12:00,102.36,102.57,102.15,102.27,10001
2023-01-01 12:13:00,103.2,103.57,103.1,103.37,11394
2023-01-01 12:14:00,102.33,102.68,102.22,102.48,10674
2023-01-01 12:15:00,100.67,100.77,100.31,100.55,8510
2023-01-01 12:16:00,98.82,98.93,98.36,98.63,8684
2023-01-01 12:17:00,99.32,99.42,98.9,99.16,9017
2023-01-01 12:18:00,98.4,98.87,98.3,98.58,9709
2023-01-01 12:19:00,98.58,98.96,98.49,98.73,9704
2023-01-01 12:20:00,99.6,99.95,99.45,99.73,9370
2023-01-01 12:21:00,98.94,99.04,98.71,98.87,9769
2023-01-01 12:22:00,98.75,98.85,98.53,98.58,11302
2023-01-01 12:23:00,98.88,99.09,98.78,98.96,9883
2023-01-01 12:24:00,98.47,98.65,98.12,98.39,11350
2023-01-01 12:25:00,95.5,95.77,95.33,95.59,9183
2023-01-01 12:26:00,95.67,96.03,95.55,95.81,10461
2023-01-01 12:27:00,95.76,95.94,95.4,95.67,11096
2023-01-01 12:28:00,94.37,94.47,94.19,94.32,11970
2023-01-01 12:29:00,95.65,95.75,95.34,95.61,9985
2023-01-01 12:30:00,95.79,96.18,95.69,95.92,10061
2023-01-01 12:31:00,94.2,94.32,93.93,94.13,10968
2023-01-01 12:32:00,94.62,94.72,94.27,94.54,9606
2023-01-01 12:33:00,92.96,93.17,92.78,92.99,8281
2023-01-01 12:34:00,93.14,93.53,93.04,93.26,10347
2023-01-01 12:35:00,93.83,93.93,93.56,93.8,8637
2023-01-01 12:36:00,93.99,94.12,93.62,93.86,11743
2023-01-01 12:37:00,96.41,96.74,96.31,96.51,10043
2023-01-01 12:38:00,95.25,95.39,95.07,95.28,10792
2023-01-01 12:39:00,93.95,94.04,93.68,93.92,9434
2023-01-01 12:40:00,94.17,94.27,93.78,94.03,11271
2023-01-01 12:41:00,94.51,94.83,94.37,94.59,9855
2023-01-01 12:42:00,96.86,96.96,96.49,96.73,11175
2023-01-01 12:43:00,96.56,96.73,96.26,96.46,9113
2023-01-01 12:44:00,96.74,96.91,96.46,96.67,9356
2023-01-01 12:45:00,95.85,96.18,95.68,95.9,8002
2023-01-01 12:46:00,95.93,96.02,95.5,95.76,9254
2023-01-01 12:47:00,97.0,97.18,96.65,96.92,11795
2023-01-01 12:48:00,96.23,96.33,95.76,96.04,8101
2023-01-01 12:49:00,97.77,98.03,97.66,97.76,10897
2023-01-01 12:50:00,97.86,98.0,97.64,97.86,9437
2023-01-01 12:51:00,98.56,98.82,98.31,98.58,11671
2023-01-01 12:52:00,98.01,98.21,97.78,97.98,11425
2023-01-01 12:53:00,97.63,97.85,97.43,97.65,10911
2023-01-01 12:54:00,98.06,98.23,97.76,97.99,8620
2023-01-01 12:55:00,96.09,96.4,95.89,96.13,9175
2023-01-01 12:56:00,96.67,96.89,96.51,96.76,8218
2023-01-01 12:57:00,95.77,95.87,95.54,95.79,9559
2023-01-01 12:58:00,96.16,96.37,96.06,96.19,8917
2023-01-01 12:59:00,94.02,94.28,93.91,94.08,8620
2023-01-01 13:00:00,94.4,94.81,94.3,94.54,10643
2023-01-01 13:01:00,92.99,93.1,92.61,92.87,10628
2023-01-01 13:02:00,92.21,92.49,92.12,92.28,9757
2023-01-01 13:03:00,93.12,93.37,92.94,93.19,8997
2023-01-01 13:04:00,92.91,93.13,92.78,92.91,9777
2023-01-01 13:05:00,93.62,94.0,93.48,93.73,9725
2023-01-01 13:06:00,92.12,92.32,92.03,92.19,8402
2023-01-01 13:07:00,92.51,92.79,92.31,92.52,8916
2023-01-01 13:08:00,92.15,92.45,91.96,92.22,10195
2023-01-01 13:09:00,91.46,91.55,91.15,91.29,20232
2023-01-01 13:10:00,91.65,91.94,91.56,91.69,22197
2023-01-01 13:11:00,92.69,93.08,92.6,92.86,11337
2023-01-01 13:12:00,92.45,92.59,92.13,92.39,10829
2023-01-01 13:13:00,92.35,92.55,92.26,92.36,11048
2023-01-01 13:14:00,91.18,91.49,91.09,91.33,20082
2023-01-01 13:15:00,91.52,91.61,91.28,91.36,23147
2023-01-01 13:16:00,90.4,90.67,90.15,90.41,15049
2023-01-01 13:17:00,89.1,89.37,88.98,89.25,20783
2023-01-01 13:18:00,88.79,88.88,88.41,88.62,23648
2023-01-01 13:19:00,88.35,88.44,87.99,88.18,23655
2023-01-01 13:20:00,87.83,88.25,87.75,87.98,22769
2023-01-01 13:21:00,88.13,88.41,88.04,88.2,24202
2023-01-01 13:22:00,87.08,87.28,87.0,87.04,17613
2023-01-01 13:23:00,85.96,86.05,85.82,85.92,24457
2023-01-01 13:24:00,86.3,86.52,86.15,86.31,24782
2023-01-01 13:25:00,85.13,85.44,85.04,85.29,22310
2023-01-01 13:26:00,84.97,85.21,84.88,85.0,20449
2023-01-01 13:27:00,84.93,85.17,84.84,85.0,15337
2023-01-01 13:28:00,85.29,85.53,85.14,85.35,21574
2023-01-01 13:29:00,85.14,85.22,84.77,85.0,19916
2023-01-01 13:30:00,85.41,85.53,85.21,85.4,22085
2023-01-01 13:31:00,85.09,85.21,84.86,85.0,16909
2023-01-01 13:32:00,85.1,85.18,84.78,85.0,15237
2023-01-01 13:33:00,84.95,85.25,84.76,85.0,18945
2023-01-01 13:34:00,85.98,86.27,85.9,86.1,15082
2023-01-01 13:35:00,87.08,87.25,86.91,87.0,17536
2023-01-01 13:36:00,86.2,86.29,85.98,86.05,20134
2023-01-01 13:37:00,86.38,86.58,86.2,86.34,21399
2023-01-01 13:38:00,85.73,86.0,85.64,85.9,15839
2023-01-01 13:39:00,86.05,86.13,85.82,85.9,16155
2023-01-01 13:40:00,85.89,85.97,85.67,85.83,18211
2023-01-01 13:41:00,85.39,85.48,85.25,85.44,19625
2023-01-01 13:42:00,85.19,85.44,85.09,85.28,17128
2023-01-01 13:43:00,86.43,86.58,86.21,86.4,16718
2023-01-01 13:44:00,86.68,86.78,86.4,86.62,15018
2023-01-01 13:45:00,86.09,86.18,85.81,86.03,24031
2023-01-01 13:46:00,85.77,85.86,85.42,85.66,20372
2023-01-01 13:47:00,84.88,85.14,84.8,85.0,24570
2023-01-01 13:48:00,85.03,85.33,84.95,85.08,24302
2023-01-01 13:49:00,85.14,85.23,84.93,85.0,23299
2023-01-01 13:50:00,85.36,85.49,85.15,85.31,18881
2023-01-01 13:51:00,85.13,85.22,84.82,85.0,23222
2023-01-01 13:52:00,84.84,85.22,84.75,85.0,19747
2023-01-01 13:53:00,85.07,85.23,84.76,85.0,22958
2023-01-01 13:54:00,84.97,85.18,84.83,85.0,21463
2023-01-01 13:55:00,85.22,85.35,85.05,85.14,16234
2023-01-01 13:56:00,86.17,86.25,85.87,86.08,16843
2023-01-01 13:57:00,87.16,87.34,87.02,87.1,18721
2023-01-01 13:58:00,86.96,87.33,86.87,87.12,17968
2023-01-01 13:59:00,86.1,86.42,86.01,86.18,23447
2023-01-01 14:00:00,84.95,85.14,84.85,85.0,18129
2023-01-01 14:01:00,85.08,85.17,84.87,85.0,23467
2023-01-01 14:02:00,86.29,86.53,86.21,86.4,21376
2023-01-01 14:03:00,86.88,86.97,86.53,86.76,15824
2023-01-01 14:04:00,84.85,85.22,84.77,85.0,23387
2023-01-01 14:05:00,85.7,86.05,85.61,85.86,18210
2023-01-01 14:06:00,86.2,86.52,86.11,86.33,17087
2023-01-01 14:07:00,87.13,87.22,86.73,86.99,19280
2023-01-01 14:08:00,87.38,87.63,87.25,87.46,16157
2023-01-01 14:09:00,88.04,88.3,87.95,88.08,23982
2023-01-01 14:10:00,87.94,88.15,87.75,87.97,19113
2023-01-01 14:11:00,87.92,88.07,87.81,88.07,23327
2023-01-01 14:12:00,86.54,86.88,86.45,86.69,17397
2023-01-01 14:13:00,86.12,86.21,85.71,85.96,23740
2023-01-01 14:14:00,86.17,86.53,86.08,86.3,18524
2023-01-01 14:15:00,85.99,86.08,85.83,85.92,20037
2023-01-01 14:16:00,86.45,86.54,86.26,86.51,19132
2023-01-01 14:17:00,86.64,86.74,86.39,86.6,15791
2023-01-01 14:18:00,85.35,85.52,85.2,85.45,21640
2023-01-01 14:19:00,86.61,86.7,86.44,86.62,20291
2023-01-01 14:20:00,86.36,86.62,86.16,86.42,21854
2023-01-01 14:21:00,87.57,87.74,87.31,87.54,19116
2023-01-01 14:22:00,88.61,88.9,88.42,88.64,20047
2023-01-01 14:23:00,88.31,88.59,88.18,88.44,18749
2023-01-01 14:24:00,89.16,89.55,89.07,89.33,19187
2023-01-01 14:25:00,88.69,89.0,88.6,88.76,18352
2023-01-01 14:26:00,88.62,88.7,88.25,88.5,17863
2023-01-01 14:27:00,87.68,87.76,87.51,87.68,24556
2023-01-01 14:28:00,87.29,87.38,86.98,87.24,21492
2023-01-01 14:29:00,87.12,87.47,87.03,87.26,19362
2023-01-01 14:30:00,86.35,86.44,86.04,86.22,19300
2023-01-01 14:31:00,84.93,85.23,84.84,85.0,19128
2023-01-01 14:32:00,85.56,85.71,85.35,85.49,16997
2023-01-01 14:33:00,86.28,86.46,86.19,86.35,20330
2023-01-01 14:34:00,86.86,87.2,86.77,86.95,16108
2023-01-01 14:35:00,86.1,86.18,85.99,86.08,20039
2023-01-01 14:36:00,86.27,86.58,86.18,86.32,17113
2023-01-01 14:37:00,87.81,88.05,87.63,87.81,18324
2023-01-01 14:38:00,87.45,87.67,87.22,87.45,23272
2023-01-01 14:39:00,87.46,87.59,87.24,87.43,24166
2023-01-01 14:40:00,87.17,87.48,87.0,87.22,17854
2023-01-01 14:41:00,86.96,87.05,86.79,86.79,18891
2023-01-01 14:42:00,87.6,87.74,87.3,87.53,17793
2023-01-01 14:43:00,88.2,88.52,88.09,88.35,23824
2023-01-01 14:44:00,88.74,88.83,88.38,88.59,20082
2023-01-01 14:45:00,88.41,88.49,88.04,88.27,21031
2023-01-01 14:46:00,87.21,87.51,87.13,87.26,18536
2023-01-01 14:47:00,88.03,88.12,87.74,87.94,22477
2023-01-01 14:48:00,87.68,87.94,87.43,87.68,18536
2023-01-01 14:49:00,87.23,87.37,86.91,87.15,18499
2023-01-01 14:50:00,86.99,87.39,86.9,87.15,23910
2023-01-01 14:51:00,88.73,88.95,88.5,88.71,22748
2023-01-01 14:52:00,88.44,88.53,88.24,88.44,23286
2023-01-01 14:53:00,88.18,88.27,87.92,88.08,21623
2023-01-01 14:54:00,89.81,89.99,89.67,89.8,23291
2023-01-01 14:55:00,88.97,89.2,88.84,88.98,17049
2023-01-01 14:56:00,88.6,88.8,88.52,88.54,20181
2023-01-01 14:57:00,88.49,88.77,88.35,88.57,17314
2023-01-01 14:58:00,88.57,88.78,88.36,88.62,22128
2023-01-01 14:59:00,88.22,88.44,88.14,88.28,24067
2023-01-01 15:00:00,88.71,88.8,88.45,88.71,18290
2023-01-01 15:01:00,88.1,88.28,87.96,88.16,21613
2023-01-01 15:02:00,87.5,87.58,87.19,87.36,17431
2023-01-01 15:03:00,87.71,87.8,87.31,87.57,15135
2023-01-01 15:04:00,86.87,87.07,86.68,86.93,21307
2023-01-01 15:05:00,85.95,86.11,85.76,86.01,18072
2023-01-01 15:06:00,86.3,86.39,86.12,86.22,20198
2023-01-01 15:07:00,85.2,85.53,85.12,85.3,20484
2023-01-01 15:08:00,85.77,85.87,85.61,85.72,16992
2023-01-01 15:09:00,85.93,86.1,85.62,85.86,24695
2023-01-01 15:10:00,86.11,86.2,85.82,86.03,16825
2023-01-01 15:11:00,86.36,86.49,86.17,86.24,20651
2023-01-01 15:12:00,87.02,87.28,86.93,87.03,18979
2023-01-01 15:13:00,85.63,85.73,85.43,85.5,23661
2023-01-01 15:14:00,85.03,85.23,84.95,85.0,15903
2023-01-01 15:15:00,85.08,85.16,84.75,85.0,18440
2023-01-01 15:16:00,84.85,85.2,84.76,85.0,21064
2023-01-01 15:17:00,85.77,85.98,85.67,85.9,16448
2023-01-01 15:18:00,85.0,85.2,84.83,85.0,24887
2023-01-01 15:19:00,85.64,85.75,85.36,85.54,20723
2023-01-01 15:20:00,87.13,87.22,86.79,86.97,18077
2023-01-01 15:21:00,86.84,86.93,86.5,86.71,21924
2023-01-01 15:22:00,86.48,86.57,86.09,86.33,22414
2023-01-01 15:23:00,86.3,86.51,86.09,86.28,22824
2023-01-01 15:24:00,85.73,86.03,85.64,85.79,22362
2023-01-01 15:25:00,85.9,86.13,85.81,86.02,15110
2023-01-01 15:26:00,85.23,85.32,85.05,85.08,24763
2023-01-01 15:27:00,85.15,85.36,84.94,85.16,16107
2023-01-01 15:28:00,85.46,85.54,85.12,85.34,23206
2023-01-01 15:29:00,85.04,85.13,84.78,85.0,19245
2023-01-01 15:30:00,85.02,85.11,84.77,85.0,18170
2023-01-01 15:31:00,85.11,85.22,84.75,85.0,22268
2023-01-01 15:32:00,84.87,85.19,84.77,85.0,22946
2023-01-01 15:33:00,85.96,86.05,85.61,85.85,24933
2023-01-01 15:34:00,86.14,86.23,85.75,85.99,16105
2023-01-01 15:35:00,86.51,86.73,86.36,86.61,17384
2023-01-01 15:36:00,86.05,86.13,85.79,86.01,15127
2023-01-01 15:37:00,85.11,85.38,84.98,85.23,23739
2023-01-01 15:38:00,85.09,85.23,84.78,85.0,15871
2023-01-01 15:39:00,85.11,85.22,84.87,85.0,20229
2023-01-01 15:40:00,85.19,85.27,84.8,85.03,15520
2023-01-01 15:41:00,85.36,85.45,84.97,85.19,19587
2023-01-01 15:42:00,85.51,85.8,85.42,85.65,16576
2023-01-01 15:43:00,85.03,85.26,84.89,85.15,15856
2023-01-01 15:44:00,85.13,85.22,84.94,85.0,22563
2023-01-01 15:45:00,85.05,85.22,84.96,85.0,21289
2023-01-01 15:46:00,86.44,86.6,86.36,86.55,21848
2023-01-01 15:47:00,86.96,87.11,86.86,87.1,22972
2023-01-01 15:48:00,87.32,87.7,87.24,87.44,15022
2023-01-01 15:49:00,88.92,89.01,88.57,88.76,15838
2023-01-01 15:50:00,87.56,87.77,87.43,87.67,17277
2023-01-01 15:51:00,87.4,87.71,87.31,87.52,21481
2023-01-01 15:52:00,89.01,89.14,88.84,88.98,17985
2023-01-01 15:53:00,89.36,89.45,89.1,89.21,21905
2023-01-01 15:54:00,89.46,89.55,89.05,89.28,16133
2023-01-01 15:55:00,88.97,89.1,88.77,88.85,17879
2023-01-01 15:56:00,89.41,89.76,89.32,89.58,23668
2023-01-01 15:57:00,89.6,89.72,89.29,89.46,21334
2023-01-01 15:58:00,89.33,89.59,89.18,89.35,24543
2023-01-01 15:59:00,88.41,88.63,88.22,88.43,19174
2023-01-01 16:00:00,88.23,88.45,88.03,88.24,20120
2023-01-01 16:01:00,88.7,88.87,88.37,88.61,22016
2023-01-01 16:02:00,87.75,87.84,87.41,87.6,15841
2023-01-01 16:03:00,85.93,86.22,85.85,86.06,24943
2023-01-01 16:04:00,85.49,85.66,85.3,85.54,16061
2023-01-01 16:05:00,85.93,86.06,85.65,85.86,21321
2023-01-01 16:06:00,86.77,87.04,86.68,86.88,24141
2023-01-01 16:07:00,87.01,87.09,86.7,86.87,23106
2023-01-01 16:08:00,86.32,86.4,86.17,86.33,19225
2023-01-01 16:09:00,86.32,86.49,86.03,86.27,19683
2023-01-01 16:10:00,86.62,86.71,86.39,86.52,24610
2023-01-01 16:11:00,86.94,87.02,86.6,86.82,24485
2023-01-01 16:12:00,86.9,87.0,86.54,86.78,20663
2023-01-01 16:13:00,87.01,87.32,86.83,87.07,16260
2023-01-01 16:14:00,88.0,88.12,87.77,88.03,19263
2023-01-01 16:15:00,86.76,86.9,86.49,86.75,22135
2023-01-01 16:16:00,86.28,86.41,86.02,86.18,18296
2023-01-01 16:17:00,87.03,87.12,86.74,86.87,17168
2023-01-01 16:18:00,86.73,86.96,86.64,86.84,23203
2023-01-01 16:19:00,88.56,88.85,88.47,88.72,15439
2023-01-01 16:20:00,88.4,88.49,88.04,88.3,18209
2023-01-01 16:21:00,87.83,88.07,87.74,87.92,15795
2023-01-01 16:22:00,87.12,87.34,87.04,87.2,24580
2023-01-01 16:23:00,86.02,86.23,85.82,86.06,22102
2023-01-01 16:24:00,86.71,87.04,86.62,86.8,24740
2023-01-01 16:25:00,88.19,88.56,88.1,88.33,20268
2023-01-01 16:26:00,87.61,88.03,87.52,87.78,24591
2023-01-01 16:27:00,87.51,87.63,87.39,87.63,23380
2023-01-01 16:28:00,88.47,88.56,88.23,88.4,23379
2023-01-01 16:29:00,89.29,89.38,89.01,89.12,19899
2023-01-01 16:30:00,90.14,90.36,89.91,90.13,16913
2023-01-01 16:31:00,91.34,91.5,91.11,91.28,21455
2023-01-01 16:32:00,91.94,92.32,91.85,92.11,11995
2023-01-01 16:33:00,90.93,91.03,90.67,90.85,16428
2023-01-01 16:34:00,91.21,91.57,91.12,91.34,16896
2023-01-01 16:35:00,92.04,92.24,91.76,92.03,9453
2023-01-01 16:36:00,93.31,93.4,93.0,93.27,8605
2023-01-01 16:37:00,92.31,92.64,92.21,92.46,10747
2023-01-01 16:38:00,92.05,92.25,91.79,92.02,9782
2023-01-01 16:39:00,92.0,92.36,91.9,92.12,11700
2023-01-01 16:40:00,93.1,93.19,92.77,93.01,10404
2023-01-01 16:41:00,93.16,93.56,93.06,93.34,8108
2023-01-01 16:42:00,91.94,92.22,91.84,91.99,23164
2023-01-01 16:43:00,91.77,91.92,91.68,91.84,21841
2023-01-01 16:44:00,91.1,91.2,90.69,90.93,21174
2023-01-01 16:45:00,90.67,91.0,90.58,90.77,21979
